,-0.37,-0.37
15771,2.00,2.00
15775,2.00,2.00
15779,2.00,2.00
15784,2.00,2.00
15789,2.00,2.00
15793,2.00,2.00
15798,1.98,1.98
15802,1.89,1.89
15806,1.82,1.82
15811,1.76,1.76
15815,1.73,1.73
15819,1.70,1.70
15824,1.68,1.68
15828,1.66,1.66
15833,1.64,1.64
15838,1.63,1.63
15842,1.63,1.63
15846,1.63,1.63
15851,1.64,1.64
15855,1.65,1.65
15859,1.65,1.65
15864,1.63,1.63
15868,1.61,1.61
15873,1.54,1.54
15877,1.49,1.49
15882,1.43,1.43
15886,1.34,1.34
15890,1.25,1.25
15895,1.13,1.13
15899,1.00,1.00
15903,0.82,0.82
15908,0.67,0.67
15912,0.50,0.50
15917,0.27,0.27
15922,0.08,0.08
15926,-0.16,-0.16
15931,-0.40,-0.40
15936,-0.62,-0.62
15940,-0.79,-0.79
15945,-0.97,-0.97
15950,-1.13,-1.13
15955,-1.26,-1.26
15961,-1.38,-1.38
15966,-1.50,-1.50
15970,-1.62,-1.62
15975,-1.71,-1.71
15980,-1.81,-1.81
15985,-1.92,-1.92
15990,-1.99,-1.99
15994,-2.00,-2.00
16000,-2.00,-2.00
16005,-2.00,-2.00
16010,-2.00,-2.00
16015,-2.00,-2.00
16020,-2.00,-2.00
16024,-2.00,-2.00
16029,-1.96,-1.96
16034,-1.88,-1.88
16039,-1.80,-1.80
16045,-1.74,-1.74
16050,-1.70,-1.70
16054,-1.70,-1.70
16059,-1.73,-1.73
16064,-1.76,-1.76
16069,-1.83,-1.83
16074,-1.89,-1.89
16078,-1.95,-1.95
16083,-2.00,-2.00
16089,-2.00,-2.00
16094,-2.00,-2.00
16099,-2.00,-2.00
16104,-2.00,-2.00
16108,-2.00,-2.00
16113,-2.00,-2.00
16118,-2.00,-2.00
16123,-2.00,-2.00
16129,-2.00,-2.00
16134,-2.00,-2.00
16138,-1.90,-1.90
16143,-1.77,-1.77
16148,-1.64,-1.64
16153,-1.51,-1.51
16158,-1.38,-1.38
16162,-1.24,-1.24
16167,-1.10,-1.10
16173,-0.93,-0.93
16178,-0.73,-0.73
16183,-0.54,-0.54
16188,-0.28,-0.28
16192,-0.02,-0.02
16197,0.25,0.25
16202,0.52,0.52
16206,0.70,0.70
16210,0.89,0.89
16216,1.04,1.04
16220,1.14,1.14
16224,1.26,1.26
16228,1.33,1.33
16233,1.42,1.42
16237,1.50,1.50
16241,1.59,1.59
16246,1.71,1.71
16250,1.82,1.82
16254,1.95,1.95
16260,2.00,2.00
16264,2.00,2.00
16268,2.00,2.00
16273,2.00,2.00
16277,2.00,2.00
16281,2.00,2.00
16286,2.00,2.00
16290,2.00,2.00
16294,1.91,1.91
16300,1.85,1.85
16304,1.79,1.79
16308,1.74,1.74
16312,1.72,1.72
16317,1.70,1.70
16321,1.69,1.69
16325,1.68,1.68
16330,1.66,1.66
16334,1.64,1.64
16338,1.61,1.61
16344,1.59,1.59
16348,1.55,1.55
16352,1.51,1.51
16357,1.47,1.47
16361,1.41,1.41
16365,1.34,1.34
16370,1.25,1.25
16374,1.17,1.17
16378,1.09,1.09
16384,0.99,0.99
16388,0.90,0.90
16392,0.78,0.78
16397,0.67,0.67
16401,0.51,0.51
16405,0.37,0.37
16409,0.22,0.22
16414,0.02,0.02
16418,-0.14,-0.14
16423,-0.34,-0.34
16429,-0.53,-0.53
16434,-0.72,-0.72
16438,-0.90,-0.90
16443,-1.09,-1.09
16448,-1.27,-1.27
16453,-1.46,-1.46
16458,-1.62,-1.62
16463,-1.83,-1.83
16467,-1.99,-1.99
16473,-2.00,-2.00
16478,-2.00,-2.00
16483,-2.00,-2.00
16488,-2.00,-2.00
16492,-2.00,-2.00
16497,-2.00,-2.00
16502,-2.00,-2.00
16507,-2.00,-2.00
16513,-2.00,-2.00
16518,-2.00,-2.00
16522,-1.99,-1.99
16527,-1.88,-1.88
16532,-1.83,-1.83
16537,-1.82,-1.82
16542,-1.85,-1.85
16547,-1.90,-1.90
16551,-1.96,-1.96
16557,-2.00,-2.00
16562,-2.00,-2.00
16567,-2.00,-2.00
16572,-2.00,-2.00
16576,-2.00,-2.00
16581,-2.00,-2.00
16586,-2.00,-2.00
16591,-2.00,-2.00
16596,-1.96,-1.96
16602,-1.89,-1.89
16606,-1.80,-1.80
16611,-1.71,-1.71
16616,-1.59,-1.59
16621,-1.48,-1.48
16626,-1.34,-1.34
16631,-1.19,-1.19
16635,-1.00,-1.00
16641,-0.78,-0.78
16646,-0.60,-0.60
16651,-0.36,-0.36
16656,-0.11,-0.11
16660,0.15,0.15
16665,0.41,0.41
16669,0.58,0.58
16673,0.85,0.85
16678,1.01,1.01
16683,1.17,1.17
16687,1.31,1.31
16692,1.41,1.41
16696,1.50,1.50
16700,1.56,1.56
16705,1.61,1.61
16709,1.69,1.69
16713,1.77,1.77
16718,1.87,1.87
16722,1.94,1.94
16727,2.00,2.00
16732,2.00,2.00
16736,2.00,2.00
16740,2.00,2.00
16744,2.00,2.00
16749,2.00,2.00
16753,2.00,2.00
16757,1.93,1.93
16762,1.82,1.82
16766,1.72,1.72
16771,1.64,1.64
16776,1.61,1.61
16780,1.60,1.60
16784,1.61,1.61
16789,1.63,1.63
16793,1.67,1.67
16797,1.70,1.70
16802,1.74,1.74
16806,1.76,1.76
16811,1.79,1.79
16816,1.79,1.79
16820,1.78,1.78
16824,1.74,1.74
16828,1.69,1.69
16833,1.58,1.58
16837,1.47,1.47
16841,1.36,1.36
16846,1.19,1.19
16850,1.04,1.04
16855,0.82,0.82
16860,0.63,0.63
16864,0.41,0.41
16868,0.21,0.21
16873,0.03,0.03
16877,-0.19,-0.19
16882,-0.39,-0.39
16887,-0.58,-0.58
16891,-0.76,-0.76
16897,-0.93,-0.93
16902,-1.07,-1.07
16907,-1.18,-1.18
16912,-1.29,-1.29
16917,-1.39,-1.39
16921,-1.47,-1.47
16926,-1.53,-1.53
16931,-1.60,-1.60
16936,-1.69,-1.69
16942,-1.79,-1.79
16947,-1.89,-1.89
16951,-1.98,-1.98
16956,-2.00,-2.00
16961,-2.00,-2.00
16966,-2.00,-2.00
16971,-2.00,-2.00
16975,-2.00,-2.00
16980,-2.00,-2.00
16986,-2.00,-2.00
16991,-2.00,-2.00
16996,-2.00,-2.00
17001,-2.00,-2.00
17005,-2.00,-2.00
17010,-2.00,-2.00
17015,-2.00,-2.00
17020,-2.00,-2.00
17026,-2.00,-2.00
17031,-2.00,-2.00
17035,-2.00,-2.00
17040,-2.00,-2.00
17045,-2.00,-2.00
17050,-2.00,-2.00
17055,-1.98,-1.98
17059,-1.94,-1.94
17064,-1.91,-1.91
17070,-1.89,-1.89
17075,-1.83,-1.83
17080,-1.76,-1.76
17085,-1.67,-1.67
17089,-1.55,-1.55
17094,-1.41,-1.41
17099,-1.24,-1.24
17104,-1.06,-1.06
17110,-0.84,-0.84
17115,-0.58,-0.58
17119,-0.29,-0.29
17124,-0.00,-0.00
17129,0.28,0.28
17133,0.49,0.49
17138,0.69,0.69
17142,0.87,0.87
17146,0.99,0.99
17152,1.13,1.13
17156,1.23,1.23
17160,1.31,1.31
17165,1.38,1.38
17169,1.45,1.45
17173,1.50,1.50
17177,1.54,1.54
17182,1.60,1.60
17186,1.66,1.66
17190,1.75,1.75
17196,1.83,1.83
17200,1.90,1.90
17204,1.97,1.97
17209,2.00,2.00
17213,2.00,2.00
17217,2.00,2.00
17222,1.99,1.99
17226,1.92,1.92
17230,1.84,1.84
17235,1.76,1.76
17240,1.70,1.70
17244,1.67,1.67
17249,1.66,1.66
17253,1.67,1.67
17257,1.70,1.70
17262,1.72,1.72
17266,1.76,1.76
17270,1.80,1.80
17274,1.84,1.84
17280,1.87,1.87
17284,1.89,1.89
17288,1.88,1.88
17293,1.85,1.85
17297,1.78,1.78
17301,1.69,1.69
17306,1.54,1.54
17310,1.40,1.40
17314,1.24,1.24
17319,1.03,1.03
17324,0.87,0.87
17328,0.66,0.66
17333,0.51,0.51
17337,0.36,0.36
17341,0.18,0.18
17346,0.06,0.06
17350,-0.08,-0.08
17355,-0.22,-0.22
17359,-0.35,-0.35
17364,-0.49,-0.49
17370,-0.60,-0.60
17375,-0.74,-0.74
17380,-0.90,-0.90
17385,-1.07,-1.07
17389,-1.24,-1.24
17394,-1.39,-1.39
17399,-1.53,-1.53
17404,-1.65,-1.65
17410,-1.77,-1.77
17415,-1.86,-1.86
17419,-1.94,-1.94
17424,-1.99,-1.99
17429,-2.00,-2.00
17434,-2.00,-2.00
17439,-2.00,-2.00
17443,-2.00,-2.00
17448,-2.00,-2.00
17454,-2.00,-2.00
17459,-2.00,-2.00
17464,-2.00,-2.00
17469,-2.00,-2.00
17473,-2.00,-2.00
17478,-2.00,-2.00
17483,-2.00,-2.00
17488,-2.00,-2.00
17494,-1.97,-1.97
17499,-1.94,-1.94
17503,-1.91,-1.91
17508,-1.89,-1.89
17513,-1.89,-1.89
17518,-1.87,-1.87
17523,-1.87,-1.87
17528,-1.86,-1.86
17532,-1.84,-1.84
17538,-1.82,-1.82
17543,-1.78,-1.78
17548,-1.75,-1.75
17553,-1.72,-1.72
17557,-1.69,-1.69
17562,-1.64,-1.64
17567,-1.55,-1.55
17572,-1.43,-1.43
17577,-1.26,-1.26
17583,-1.06,-1.06
17587,-0.82,-0.82
17592,-0.56,-0.56
17597,-0.28,-0.28
17602,0.01,0.01
17606,0.23,0.23
17610,0.44,0.44
17615,0.65,0.65
17619,0.83,0.83
17624,0.99,0.99
17629,1.10,1.10
17633,1.22,1.22
17637,1.30,1.30
17642,1.37,1.37
17646,1.46,1.46
17650,1.54,1.54
17655,1.66,1.66
17659,1.78,1.78
17664,1.91,1.91
17669,2.00,2.00
17673,2.00,2.00
17677,2.00,2.00
17682,2.00,2.00
17686,2.00,2.00
17690,2.00,2.00
17695,2.00,2.00
17699,2.00,2.00
17703,2.00,2.00
17708,1.89,1.89
17713,1.80,1.80
17717,1.71,1.71
17721,1.67,1.67
17726,1.66,1.66
17730,1.68,1.68
17734,1.71,1.71
17739,1.75,1.75
17743,1.78,1.78
17747,1.80,1.80
17753,1.82,1.82
17757,1.81,1.81
17761,1.76,1.76
17766,1.69,1.69
17770,1.56,1.56
17774,1.43,1.43
17779,1.26,1.26
17783,1.03,1.03
17787,0.84,0.84
17792,0.60,0.60
17797,0.42,0.42
17801,0.24,0.24
17805,0.04,0.04
17810,-0.12,-0.12
17815,-0.32,-0.32
17819,-0.51,-0.51
17824,-0.70,-0.70
17829,-0.87,-0.87
17835,-1.04,-1.04
17840,-1.19,-1.19
17845,-1.33,-1.33
17849,-1.47,-1.47
17854,-1.58,-1.58
17859,-1.70,-1.70
17864,-1.81,-1.81
17869,-1.92,-1.92
17873,-2.00,-2.00
17879,-2.00,-2.00
17884,-2.00,-2.00
17889,-2.00,-2.00
17894,-2.00,-2.00
17899,-2.00,-2.00
17903,-2.00,-2.00
17908,-2.00,-2.00
17913,-2.00,-2.00
17918,-1.96,-1.96
17924,-1.81,-1.81
17929,-1.69,-1.69
17933,-1.62,-1.62
17938,-1.62,-1.62
17943,-1.67,-1.67
17948,-1.74,-1.74
17953,-1.82,-1.82
17957,-1.88,-1.88
17963,-1.95,-1.95
17968,-2.00,-2.00
17973,-2.00,-2.00
17978,-2.00,-2.00
17983,-1.99,-1.99
17987,-1.97,-1.97
17992,-1.96,-1.96
17997,-1.92,-1.92
18002,-1.88,-1.88
18008,-1.83,-1.83
18013,-1.77,-1.77
18017,-1.71,-1.71
18022,-1.64,-1.64
18027,-1.56,-1.56
18032,-1.44,-1.44
18037,-1.31,-1.31
18041,-1.18,-1.18
18046,-0.98,-0.98
18052,-0.75,-0.75
18057,-0.48,-0.48
18062,-0.20,-0.20
18067,0.09,0.09
18071,0.34,0.34
18075,0.54,0.54
18080,0.71,0.71
18084,0.91,0.91
18088,1.07,1.07
18093,1.25,1.25
18098,1.40,1.40
18102,1.56,1.56
18106,1.67,1.67
18111,1.79,1.79
18115,1.93,1.93
18119,2.00,2.00
18124,2.00,2.00
18128,2.00,2.00
18132,2.00,2.00
18138,2.00,2.00
18142,2.00,2.00
18146,2.00,2.00
18151,2.00,2.00
18155,2.00,2.00
18159,2.00,2.00
18164,2.00,2.00
18168,1.89,1.89
18172,1.77,1.77
18177,1.66,1.66
18182,1.61,1.61
18186,1.59,1.59
18190,1.60,1.60
18195,1.63,1.63
18199,1.68,1.68
18203,1.71,1.71
18208,1.75,1.75
18212,1.76,1.76
18216,1.75,1.75
18222,1.72,1.72
18226,1.66,1.66
18230,1.57,1.57
18235,1.45,1.45
18239,1.28,1.28
18243,1.12,1.12
18248,0.96,0.96
18252,0.75,0.75
18256,0.57,0.57
18262,0.35,0.35
18266,0.16,0.16
18270,-0.04,-0.04
18275,-0.29,-0.29
18280,-0.52,-0.52
18285,-0.71,-0.71
18289,-0.87,-0.87
18294,-1.00,-1.00
18299,-1.11,-1.11
18305,-1.20,-1.20
18310,-1.28,-1.28
18315,-1.34,-1.34
18319,-1.40,-1.40
18324,-1.48,-1.48
18329,-1.59,-1.59
18334,-1.73,-1.73
18339,-1.87,-1.87
18343,-2.00,-2.00
18349,-2.00,-2.00
18354,-2.00,-2.00
18359,-2.00,-2.00
18364,-2.00,-2.00
18369,-2.00,-2.00
18373,-2.00,-2.00
18378,-2.00,-2.00
18383,-2.00,-2.00
18388,-2.00,-2.00
18394,-2.00,-2.00
18399,-1.96,-1.96
18403,-1.93,-1.93
18408,-1.91,-1.91
18413,-1.90,-1.90
18418,-1.91,-1.91
18423,-1.92,-1.92
18428,-1.93,-1.93
18433,-1.93,-1.93
18438,-1.94,-1.94
18443,-1.95,-1.95
18448,-1.95,-1.95
18453,-1.93,-1.93
18457,-1.91,-1.91
18462,-1.87,-1.87
18467,-1.83,-1.83
18472,-1.78,-1.78
18478,-1.71,-1.71
18483,-1.62,-1.62
18487,-1.52,-1.52
18492,-1.40,-1.40
18497,-1.25,-1.25
18502,-1.04,-1.04
18507,-0.79,-0.79
18512,-0.55,-0.55
18516,-0.21,-0.21
18522,0.16,0.16
18527,0.52,0.52
18531,0.76,0.76
18535,1.05,1.05
18539,1.25,1.25
18544,1.39,1.39
18548,1.54,1.54
18552,1.61,1.61
18557,1.66,1.66
18562,1.66,1.66
18566,1.65,1.65
18571,1.63,1.63
18575,1.62,1.62
18579,1.61,1.61
18584,1.63,1.63
18588,1.67,1.67
18592,1.73,1.73
18597,1.79,1.79
18601,1.89,1.89
18606,1.95,1.95
18611,2.00,2.00
18615,2.00,2.00
18619,2.00,2.00
18623,2.00,2.00
18628,2.00,2.00
18632,2.00,2.00
18636,2.00,2.00
18641,2.00,2.00
18646,2.00,2.00
18650,2.00,2.00
18655,2.00,2.00
18659,2.00,2.00
18663,2.00,2.00
18668,2.00,2.00
18672,1.91,1.91
18676,1.78,1.78
18681,1.62,1.62
18685,1.38,1.38
18690,1.18,1.18
18695,0.91,0.91
18699,0.68,0.68
18703,0.39,0.39
18707,0.17,0.17
18712,-0.03,-0.03
18717,-0.26,-0.26
18721,-0.45,-0.45
18726,-0.61,-0.61
18732,-0.75,-0.75
18737,-0.85,-0.85
18742,-0.95,-0.95
18747,-1.03,-1.03
18751,-1.10,-1.10
18756,-1.17,-1.17
18761,-1.25,-1.25
18766,-1.36,-1.36
18771,-1.48,-1.48
18777,-1.63,-1.63
18781,-1.77,-1.77
18786,-1.91,-1.91
18791,-2.00,-2.00
18796,-2.00,-2.00
18801,-2.00,-2.00
18805,-2.00,-2.00
18810,-2.00,-2.00
18816,-2.00,-2.00
18821,-2.00,-2.00
18826,-2.00,-2.00
18831,-2.00,-2.00
18835,-1.89,-1.89
18840,-1.74,-1.74
18845,-1.61,-1.61
18850,-1.51,-1.51
18855,-1.45,-1.45
18861,-1.44,-1.44
18865,-1.46,-1.46
18870,-1.49,-1.49
18875,-1.56,-1.56
18880,-1.64,-1.64
18885,-1.73,-1.73
18889,-1.82,-1.82
18894,-1.90,-1.90
18899,-1.95,-1.95
18905,-1.99,-1.99
18910,-1.99,-1.99
18915,-1.98,-1.98
18919,-1.95,-1.95
18924,-1.90,-1.90
18929,-1.85,-1.85
18934,-1.77,-1.77
18939,-1.68,-1.68
18945,-1.58,-1.58
18949,-1.50,-1.50
18954,-1.39,-1.39
18959,-1.26,-1.26
18964,-1.13,-1.13
18969,-0.98,-0.98
18973,-0.80,-0.80
18978,-0.60,-0.60
18983,-0.36,-0.36
18989,-0.10,-0.10
18994,0.18,0.18
18998,0.42,0.42
19002,0.70,0.70
19007,0.88,0.88
19011,1.10,1.10
19015,1.26,1.26
19020,1.38,1.38
19024,1.52,1.52
19028,1.61,1.61
19034,1.72,1.72
19038,1.80,1.80
19042,1.90,1.90
19047,1.97,1.97
19051,2.00,2.00
19055,2.00,2.00
19060,2.00,2.00
19064,2.00,2.00
19068,2.00,2.00
19073,2.00,2.00
19078,2.00,2.00
19082,1.96,1.96
19086,1.80,1.80
19091,1.69,1.69
19095,1.59,1.59
19099,1.55,1.55
19104,1.54,1.54
19108,1.57,1.57
19112,1.61,1.61
19118,1.69,1.69
19122,1.77,1.77
19126,1.89,1.89
19131,1.98,1.98
19135,2.00,2.00
19139,2.00,2.00
19144,2.00,2.00
19148,2.00,2.00
19152,2.00,2.00
19156,2.00,2.00
19162,1.99,1.99
19166,1.85,1.85
19170,1.64,1.64
19175,1.45,1.45
19179,1.20,1.20
19183,0.98,0.98
19188,0.77,0.77
19192,0.48,0.48
19196,0.27,0.27
19202,0.02,0.02
19206,-0.16,-0.16
19211,-0.38,-0.38
19216,-0.58,-0.58
19220,-0.77,-0.77
19225,-0.94,-0.94
19230,-1.08,-1.08
19235,-1.20,-1.20
19240,-1.30,-1.30
19246,-1.40,-1.40
19250,-1.50,-1.50
19255,-1.59,-1.59
19260,-1.71,-1.71
19265,-1.83,-1.83
19270,-1.96,-1.96
19274,-2.00,-2.00
19279,-2.00,-2.00
19284,-2.00,-2.00
19290,-2.00,-2.00
19295,-2.00,-2.00
19300,-2.00,-2.00
19304,-2.00,-2.00
19309,-2.00,-2.00
19314,-2.00,-2.00
19319,-1.98,-1.98
19324,-1.91,-1.91
19330,-1.86,-1.86
19334,-1.83,-1.83
19339,-1.81,-1.81
19344,-1.79,-1.79
19349,-1.80,-1.80
19354,-1.81,-1.81
19359,-1.83,-1.83
19363,-1.86,-1.86
19368,-1.89,-1.89
19374,-1.91,-1.91
19379,-1.92,-1.92
19384,-1.89,-1.89
19388,-1.85,-1.85
19393,-1.81,-1.81
19398,-1.77,-1.77
19403,-1.72,-1.72
19408,-1.67,-1.67
19414,-1.62,-1.62
19418,-1.57,-1.57
19423,-1.49,-1.49
19428,-1.39,-1.39
19433,-1.25,-1.25
19438,-1.09,-1.09
19443,-0.91,-0.91
19447,-0.72,-0.72
19452,-0.53,-0.53
19458,-0.30,-0.30
19463,-0.04,-0.04
19468,0.25,0.25
19472,0.50,0.50
19476,0.78,0.78
19481,0.98,0.98
19485,1.22,1.22
19489,1.39,1.39
19494,1.51,1.51
19499,1.63,1.63
19503,1.71,1.71
19507,1.82,1.82
19512,1.91,1.91
19516,2.00,2.00
19520,2.00,2.00
19525,2.00,2.00
19529,2.00,2.00
19533,2.00,2.00
19538,2.00,2.00
19543,2.00,2.00
19547,2.00,2.00
19552,2.00,2.00
19556,2.00,2.00
19560,1.96,1.96
19565,1.86,1.86
19569,1.78,1.78
19573,1.71,1.71
19578,1.67,1.67
19582,1.65,1.65
19587,1.65,1.65
19591,1.68,1.68
19596,1.72,1.72
19600,1.77,1.77
19604,1.83,1.83
19609,1.85,1.85
19613,1.86,1.86
19617,1.83,1.83
19622,1.76,1.76
19627,1.67,1.67
19631,1.55,1.55
19636,1.36,1.36
19640,1.19,1.19
19644,0.95,0.95
19649,0.75,0.75
19653,0.54,0.54
19657,0.27,0.27
19662,0.06,0.06
19666,-0.18,-0.18
19672,-0.38,-0.38
19677,-0.55,-0.55
19681,-0.70,-0.70
19686,-0.81,-0.81
19691,-0.95,-0.95
19696,-1.09,-1.09
19701,-1.24,-1.24
19705,-1.41,-1.41
19710,-1.60,-1.60
19716,-1.82,-1.82
19721,-2.00,-2.00
19726,-2.00,-2.00
19731,-2.00,-2.00
19735,-2.00,-2.00
19740,-2.00,-2.00
19745,-2.00,-2.00
19750,-2.00,-2.00
19756,-2.00,-2.00
19761,-2.00,-2.00
19765,-2.00,-2.00
19770,-1.99,-1.99
19775,-1.87,-1.87
19780,-1.79,-1.79
19785,-1.75,-1.75
19789,-1.75,-1.75
19794,-1.79,-1.79
19800,-1.84,-1.84
19805,-1.90,-1.90
19810,-1.96,-1.96
19815,-2.00,-2.00
19819,-2.00,-2.00
19824,-2.00,-2.00
19829,-2.00,-2.00
19834,-1.98,-1.98
19840,-1.94,-1.94
19845,-1.88,-1.88
19849,-1.82,-1.82
19854,-1.74,-1.74
19859,-1.64,-1.64
19864,-1.53,-1.53
19869,-1.40,-1.40
19873,-1.23,-1.23
19878,-1.03,-1.03
19884,-0.80,-0.80
19889,-0.56,-0.56
19894,-0.30,-0.30
19899,-0.02,-0.02
19903,0.27,0.27
19908,0.49,0.49
19912,0.72,0.72
19916,0.87,0.87
19921,1.01,1.01
19926,1.12,1.12
19930,1.19,1.19
19935,1.26,1.26
19939,1.30,1.30
19943,1.34,1.34
19948,1.38,1.38
19952,1.42,1.42
19956,1.48,1.48
19961,1.53,1.53
19965,1.61,1.61
19970,1.69,1.69
19975,1.77,1.77
19979,1.88,1.88
19983,1.95,1.95
19987,2.00,2.00
