,-1.90,-1.90
15739,-1.85,-1.85
15745,-1.83,-1.83
15750,-1.80,-1.80
15754,-1.74,-1.74
15759,-1.64,-1.64
15764,-1.53,-1.53
15769,-1.40,-1.40
15774,-1.26,-1.26
15778,-1.09,-1.09
15783,-0.92,-0.92
15789,-0.74,-0.74
15794,-0.56,-0.56
15799,-0.38,-0.38
15804,-0.19,-0.19
15808,0.02,0.02
15813,0.18,0.18
15817,0.39,0.39
15821,0.62,0.62
15826,0.81,0.81
15831,1.02,1.02
15835,1.19,1.19
15840,1.34,1.34
15844,1.52,1.52
15848,1.65,1.65
15853,1.79,1.79
15857,1.90,1.90
15861,2.00,2.00
15866,2.00,2.00
15870,2.00,2.00
15875,2.00,2.00
15879,2.00,2.00
15884,2.00,2.00
15888,2.00,2.00
15892,2.00,2.00
15897,2.00,2.00
15901,1.92,1.92
15905,1.79,1.79
15910,1.71,1.71
15915,1.64,1.64
15919,1.60,1.60
15924,1.58,1.58
15928,1.57,1.57
15932,1.55,1.55
15937,1.53,1.53
15941,1.51,1.51
15945,1.49,1.49
15950,1.48,1.48
15954,1.47,1.47
15959,1.42,1.42
15964,1.35,1.35
15968,1.22,1.22
15972,1.07,1.07
15976,0.91,0.91
15981,0.65,0.65
15985,0.42,0.42
15989,0.11,0.11
15994,-0.15,-0.15
16000,-0.44,-0.44
16004,-0.70,-0.70
16009,-0.91,-0.91
16014,-1.07,-1.07
16019,-1.18,-1.18
16024,-1.25,-1.25
16028,-1.30,-1.30
16033,-1.35,-1.35
16038,-1.42,-1.42
16044,-1.49,-1.49
16049,-1.61,-1.61
16054,-1.70,-1.70
16058,-1.86,-1.86
16063,-2.00,-2.00
16068,-2.00,-2.00
16073,-2.00,-2.00
16078,-2.00,-2.00
16083,-2.00,-2.00
16088,-2.00,-2.00
16093,-2.00,-2.00
16098,-2.00,-2.00
16103,-2.00,-2.00
16108,-2.00,-2.00
16112,-2.00,-2.00
16117,-2.00,-2.00
16122,-2.00,-2.00
16128,-2.00,-2.00
16133,-2.00,-2.00
16138,-1.89,-1.89
16142,-1.85,-1.85
16147,-1.84,-1.84
16152,-1.83,-1.83
16157,-1.84,-1.84
16162,-1.84,-1.84
16167,-1.82,-1.82
16172,-1.76,-1.76
16177,-1.66,-1.66
16182,-1.54,-1.54
16187,-1.39,-1.39
16192,-1.23,-1.23
16197,-1.04,-1.04
16201,-0.86,-0.86
16206,-0.68,-0.68
16211,-0.51,-0.51
16217,-0.38,-0.38
16222,-0.22,-0.22
16226,-0.08,-0.08
16231,0.07,0.07
16236,0.23,0.23
16240,0.32,0.32
16244,0.49,0.49
16249,0.63,0.63
16253,0.79,0.79
16258,0.98,0.98
16262,1.13,1.13
16267,1.31,1.31
16271,1.45,1.45
16275,1.58,1.58
16280,1.72,1.72
16284,1.83,1.83
16288,1.94,1.94
16293,2.00,2.00
16297,2.00,2.00
16302,2.00,2.00
16307,2.00,2.00
16311,2.00,2.00
16315,1.98,1.98
16320,1.93,1.93
16324,1.87,1.87
16328,1.82,1.82
16333,1.77,1.77
16337,1.72,1.72
16342,1.67,1.67
16347,1.61,1.61
16351,1.54,1.54
16355,1.48,1.48
16359,1.42,1.42
16364,1.34,1.34
16368,1.28,1.28
16372,1.22,1.22
16377,1.18,1.18
16381,1.14,1.14
16386,1.12,1.12
16391,1.08,1.08
16395,1.05,1.05
16399,1.02,1.02
16404,0.99,0.99
16408,0.95,0.95
16412,0.91,0.91
16417,0.81,0.81
16421,0.70,0.70
16425,0.53,0.53
16431,0.37,0.37
16435,0.13,0.13
16439,-0.08,-0.08
16444,-0.36,-0.36
16449,-0.61,-0.61
16454,-0.81,-0.81
16458,-0.87,-0.87
16463,-1.01,-1.01
16468,-1.18,-1.18
16474,-1.36,-1.36
16479,-1.51,-1.51
16484,-1.75,-1.75
16488,-1.86,-1.86
16493,-2.00,-2.00
16498,-2.00,-2.00
16503,-2.00,-2.00
16508,-2.00,-2.00
16514,-2.00,-2.00
16518,-2.00,-2.00
16523,-2.00,-2.00
16528,-2.00,-2.00
16533,-2.00,-2.00
16538,-2.00,-2.00
16542,-2.00,-2.00
16547,-2.00,-2.00
16552,-2.00,-2.00
16558,-2.00,-2.00
16563,-2.00,-2.00
16568,-2.00,-2.00
16572,-1.93,-1.93
16577,-1.89,-1.89
16582,-1.93,-1.93
16587,-1.96,-1.96
16592,-2.00,-2.00
16598,-2.00,-2.00
16602,-2.00,-2.00
16607,-2.00,-2.00
16612,-2.00,-2.00
16617,-2.00,-2.00
16622,-1.93,-1.93
16626,-1.85,-1.85
16631,-1.74,-1.74
16636,-1.59,-1.59
16642,-1.46,-1.46
16647,-1.27,-1.27
16652,-1.05,-1.05
16656,-0.79,-0.79
16661,-0.51,-0.51
16666,-0.22,-0.22
16671,0.09,0.09
16675,0.39,0.39
16680,0.63,0.63
16685,0.86,0.86
16689,1.13,1.13
16693,1.33,1.33
16698,1.52,1.52
16702,1.69,1.69
16706,1.76,1.76
16711,1.89,1.89
16715,1.94,1.94
16719,2.00,2.00
16724,2.00,2.00
16729,2.00,2.00
16733,2.00,2.00
16738,2.00,2.00
16742,2.00,2.00
16746,2.00,2.00
16751,1.96,1.96
16755,1.86,1.86
16759,1.71,1.71
16764,1.60,1.60
16769,1.53,1.53
16773,1.46,1.46
16777,1.43,1.43
16782,1.42,1.42
16786,1.44,1.44
16790,1.47,1.47
16795,1.51,1.51
16799,1.55,1.55
16803,1.59,1.59
16808,1.61,1.61
16813,1.61,1.61
16817,1.60,1.60
16822,1.57,1.57
16826,1.50,1.50
16830,1.43,1.43
16835,1.32,1.32
16839,1.21,1.21
16843,1.10,1.10
16848,0.96,0.96
16852,0.84,0.84
16857,0.68,0.68
16862,0.55,0.55
16866,0.38,0.38
16870,0.25,0.25
16874,0.12,0.12
16879,-0.04,-0.04
16884,-0.20,-0.20
16888,-0.37,-0.37
16893,-0.53,-0.53
16899,-0.69,-0.69
16904,-0.87,-0.87
16909,-1.02,-1.02
16914,-1.23,-1.23
16918,-1.43,-1.43
16923,-1.63,-1.63
16928,-1.81,-1.81
16933,-1.98,-1.98
16939,-2.00,-2.00
16943,-2.00,-2.00
16948,-2.00,-2.00
16953,-2.00,-2.00
16958,-2.00,-2.00
16963,-2.00,-2.00
16968,-2.00,-2.00
16972,-2.00,-2.00
16977,-2.00,-2.00
16983,-2.00,-2.00
16988,-2.00,-2.00
16993,-2.00,-2.00
16998,-2.00,-2.00
17002,-2.00,-2.00
17007,-1.89,-1.89
17012,-1.79,-1.79
17017,-1.71,-1.71
17022,-1.67,-1.67
17027,-1.66,-1.66
17032,-1.67,-1.67
17037,-1.74,-1.74
17042,-1.82,-1.82
17047,-1.86,-1.86
17052,-1.88,-1.88
17056,-1.86,-1.86
17061,-1.82,-1.82
17067,-1.74,-1.74
17072,-1.66,-1.66
17077,-1.52,-1.52
17082,-1.36,-1.36
17086,-1.17,-1.17
17091,-0.97,-0.97
17096,-0.77,-0.77
17101,-0.59,-0.59
17106,-0.43,-0.43
17112,-0.28,-0.28
17116,-0.14,-0.14
17121,0.00,0.00
17125,0.12,0.12
17130,0.31,0.31
17134,0.38,0.38
17138,0.56,0.56
17143,0.70,0.70
17147,0.84,0.84
17152,1.02,1.02
17157,1.17,1.17
17161,1.36,1.36
17165,1.52,1.52
17170,1.67,1.67
17174,1.84,1.84
17178,1.94,1.94
17183,2.00,2.00
17187,2.00,2.00
17191,2.00,2.00
17197,2.00,2.00
17201,2.00,2.00
17205,1.96,1.96
17209,1.92,1.92
17214,1.87,1.87
17218,1.83,1.83
17222,1.82,1.82
17227,1.83,1.83
17231,1.83,1.83
17235,1.81,1.81
17241,1.77,1.77
17245,1.72,1.72
17249,1.67,1.67
17254,1.63,1.63
17258,1.58,1.58
17262,1.55,1.55
17267,1.52,1.52
17271,1.49,1.49
17275,1.46,1.46
17281,1.43,1.43
17285,1.38,1.38
17289,1.30,1.30
17293,1.22,1.22
17298,1.09,1.09
17302,0.94,0.94
17306,0.77,0.77
17311,0.52,0.52
17315,0.31,0.31
17319,0.04,0.04
17325,-0.17,-0.17
17330,-0.42,-0.42
17334,-0.65,-0.65
17339,-0.83,-0.83
17344,-0.98,-0.98
17349,-1.09,-1.09
17354,-1.18,-1.18
17358,-1.24,-1.24
17363,-1.28,-1.28
17369,-1.33,-1.33
17374,-1.40,-1.40
17379,-1.46,-1.46
17384,-1.55,-1.55
17388,-1.64,-1.64
17393,-1.75,-1.75
17398,-1.84,-1.84
17403,-1.92,-1.92
17409,-2.00,-2.00
17414,-2.00,-2.00
17418,-2.00,-2.00
17423,-2.00,-2.00
17428,-2.00,-2.00
17433,-2.00,-2.00
17438,-2.00,-2.00
17442,-2.00,-2.00
17447,-2.00,-2.00
17453,-2.00,-2.00
17458,-2.00,-2.00
17463,-1.96,-1.96
17468,-1.86,-1.86
17472,-1.77,-1.77
17477,-1.75,-1.75
17482,-1.77,-1.77
17487,-1.80,-1.80
17492,-1.83,-1.83
17498,-1.84,-1.84
17502,-1.84,-1.84
17507,-1.83,-1.83
17512,-1.78,-1.78
17517,-1.71,-1.71
17522,-1.62,-1.62
17527,-1.51,-1.51
17531,-1.38,-1.38
17537,-1.25,-1.25
17542,-1.12,-1.12
17547,-0.94,-0.94
17552,-0.77,-0.77
17556,-0.62,-0.62
17561,-0.46,-0.46
17566,-0.31,-0.31
17571,-0.14,-0.14
17576,0.03,0.03
17581,0.19,0.19
17585,0.41,0.41
17590,0.56,0.56
17594,0.75,0.75
17598,0.90,0.90
17603,1.11,1.11
17607,1.29,1.29
17611,1.45,1.45
17616,1.63,1.63
17620,1.76,1.76
17625,1.89,1.89
17630,1.98,1.98
17634,2.00,2.00
17638,2.00,2.00
17642,2.00,2.00
17647,2.00,2.00
17651,2.00,2.00
17655,2.00,2.00
17660,1.98,1.98
17665,1.94,1.94
17669,1.87,1.87
17674,1.82,1.82
17678,1.75,1.75
17682,1.73,1.73
17687,1.71,1.71
17691,1.70,1.70
17695,1.70,1.70
17700,1.70,1.70
17704,1.70,1.70
17709,1.69,1.69
17714,1.66,1.66
17718,1.63,1.63
17722,1.57,1.57
17727,1.51,1.51
17731,1.43,1.43
17735,1.34,1.34
17739,1.22,1.22
17744,1.11,1.11
17748,0.99,0.99
17753,0.82,0.82
17758,0.67,0.67
17762,0.47,0.47
17766,0.31,0.31
17771,0.10,0.10
17775,-0.07,-0.07
17780,-0.28,-0.28
17785,-0.48,-0.48
17789,-0.66,-0.66
17795,-0.85,-0.85
17800,-1.08,-1.08
17805,-1.31,-1.31
17810,-1.50,-1.50
17815,-1.71,-1.71
17819,-1.90,-1.90
17824,-2.00,-2.00
17829,-2.00,-2.00
17835,-2.00,-2.00
17840,-2.00,-2.00
17845,-2.00,-2.00
17849,-2.00,-2.00
17854,-2.00,-2.00
17859,-2.00,-2.00
17864,-2.00,-2.00
17869,-2.00,-2.00
17873,-2.00,-2.00
17879,-2.00,-2.00
17884,-2.00,-2.00
17889,-2.00,-2.00
17894,-2.00,-2.00
17899,-2.00,-2.00
17903,-2.00,-2.00
17908,-2.00,-2.00
17913,-2.00,-2.00
17918,-2.00,-2.00
17924,-2.00,-2.00
17929,-2.00,-2.00
17933,-2.00,-2.00
17938,-2.00,-2.00
17943,-2.00,-2.00
17948,-2.00,-2.00
17953,-1.97,-1.97
17957,-1.82,-1.82
17963,-1.64,-1.64
17968,-1.47,-1.47
17973,-1.32,-1.32
17978,-1.11,-1.11
17983,-0.89,-0.89
17987,-0.68,-0.68
17992,-0.49,-0.49
17997,-0.30,-0.30
18002,-0.11,-0.11
18008,0.07,0.07
18012,0.20,0.20
18016,0.36,0.36
18021,0.47,0.47
18025,0.64,0.64
18029,0.81,0.81
18034,0.95,0.95
18038,1.12,1.12
18042,1.27,1.27
18048,1.42,1.42
18052,1.52,1.52
18056,1.61,1.61
18061,1.67,1.67
18065,1.72,1.72
18069,1.76,1.76
18073,1.79,1.79
18078,1.82,1.82
18082,1.84,1.84
18086,1.86,1.86
18092,1.87,1.87
18096,1.88,1.88
18100,1.87,1.87
18105,1.84,1.84
18109,1.79,1.79
18113,1.78,1.78
18118,1.73,1.73
18122,1.68,1.68
18126,1.63,1.63
18131,1.56,1.56
18136,1.52,1.52
18140,1.48,1.48
18145,1.45,1.45
18149,1.45,1.45
18153,1.45,1.45
18157,1.45,1.45
18162,1.44,1.44
18166,1.42,1.42
18170,1.40,1.40
18176,1.37,1.37
18180,1.33,1.33
18184,1.26,1.26
18189,1.19,1.19
18193,1.08,1.08
18197,0.97,0.97
18202,0.80,0.80
18206,0.65,0.65
18210,0.49,0.49
18215,0.28,0.28
18220,0.13,0.13
18224,-0.05,-0.05
18229,-0.20,-0.20
18234,-0.30,-0.30
18239,-0.42,-0.42
18244,-0.55,-0.55
18248,-0.71,-0.71
18253,-0.87,-0.87
18258,-1.06,-1.06
18264,-1.26,-1.26
18269,-1.48,-1.48
18273,-1.68,-1.68
18278,-1.91,-1.91
18283,-2.00,-2.00
18288,-2.00,-2.00
18293,-2.00,-2.00
18298,-2.00,-2.00
18302,-2.00,-2.00
18308,-2.00,-2.00
18313,-2.00,-2.00
18318,-2.00,-2.00
18323,-2.00,-2.00
18328,-2.00,-2.00
18332,-2.00,-2.00
18337,-2.00,-2.00
18342,-2.00,-2.00
18348,-2.00,-2.00
18353,-2.00,-2.00
18357,-1.94,-1.94
18362,-1.76,-1.76
18367,-1.61,-1.61
18372,-1.50,-1.50
18377,-1.44,-1.44
18382,-1.41,-1.41
18386,-1.45,-1.45
18392,-1.55,-1.55
18397,-1.62,-1.62
18402,-1.68,-1.68
18407,-1.70,-1.70
18412,-1.68,-1.68
18416,-1.63,-1.63
18421,-1.53,-1.53
18426,-1.42,-1.42
18432,-1.29,-1.29
18437,-1.16,-1.16
18441,-1.02,-1.02
18446,-0.89,-0.89
18451,-0.76,-0.76
18456,-0.62,-0.62
18461,-0.48,-0.48
18466,-0.31,-0.31
18470,-0.12,-0.12
18476,0.09,0.09
18481,0.28,0.28
18485,0.46,0.46
18489,0.74,0.74
18494,0.97,0.97
18498,1.26,1.26
18502,1.48,1.48
18506,1.69,1.69
18511,1.93,1.93
18515,2.00,2.00
18520,2.00,2.00
18525,2.00,2.00
18529,2.00,2.00
18533,2.00,2.00
18538,2.00,2.00
18542,2.00,2.00
18546,2.00,2.00
18551,2.00,2.00
18555,2.00,2.00
18560,1.95,1.95
18565,1.83,1.83
18569,1.75,1.75
18573,1.68,1.68
18578,1.63,1.63
18582,1.58,1.58
18586,1.56,1.56
18590,1.54,1.54
18595,1.52,1.52
18599,1.51,1.51
18604,1.51,1.51
18609,1.52,1.52
18613,1.53,1.53
18617,1.54,1.54
18622,1.55,1.55
18626,1.53,1.53
18630,1.49,1.49
18635,1.41,1.41
18639,1.30,1.30
18643,1.16,1.16
18649,0.96,0.96
18653,0.79,0.79
18657,0.55,0.55
18662,0.36,0.36
18666,0.12,0.12
18670,-0.07,-0.07
18675,-0.31,-0.31
18680,-0.54,-0.54
18685,-0.77,-0.77
18690,-0.98,-0.98
18695,-1.17,-1.17
18700,-1.38,-1.38
18705,-1.59,-1.59
18710,-1.77,-1.77
18715,-1.98,-1.98
18719,-2.00,-2.00
18724,-2.00,-2.00
18729,-2.00,-2.00
18735,-2.00,-2.00
18740,-2.00,-2.00
18745,-2.00,-2.00
18749,-2.00,-2.00
18754,-2.00,-2.00
18759,-2.00,-2.00
18764,-2.00,-2.00
18769,-2.00,-2.00
18774,-2.00,-2.00
18779,-2.00,-2.00
18784,-2.00,-2.00
18789,-2.00,-2.00
18794,-2.00,-2.00
18799,-2.00,-2.00
18803,-2.00,-2.00
18808,-2.00,-2.00
18813,-2.00,-2.00
18819,-2.00,-2.00
18824,-2.00,-2.00
18829,-2.00,-2.00
18833,-1.88,-1.88
18838,-1.70,-1.70
18843,-1.48,-1.48
18848,-1.23,-1.23
18853,-0.94,-0.94
18859,-0.64,-0.64
18863,-0.33,-0.33
18868,-0.04,-0.04
18873,0.18,0.18
18877,0.46,0.46
18882,0.69,0.69
18886,0.97,0.97
18890,1.17,1.17
18895,1.44,1.44
18899,1.63,1.63
18904,1.81,1.81
18909,1.97,1.97
18913,2.00,2.00
18917,2.00,2.00
18921,2.00,2.00
18926,2.00,2.00
18930,2.00,2.00
18934,2.00,2.00
18939,2.00,2.00
18944,2.00,2.00
18948,2.00,2.00
18953,1.98,1.98
18957,1.87,1.87
18961,1.71,1.71
18966,1.60,1.60
18970,1.48,1.48
18974,1.40,1.40
18979,1.32,1.32
18983,1.29,1.29
18988,1.27,1.27
18993,1.26,1.26
18997,1.25,1.25
19001,1.25,1.25
19005,1.26,1.26
19010,1.26,1.26
19014,1.28,1.28
19018,1.29,1.29
19023,1.30,1.30
19027,1.31,1.31
19032,1.31,1.31
19037,1.29,1.29
19041,1.25,1.25
19045,1.19,1.19
19050,1.11,1.11
19054,0.98,0.98
19058,0.86,0.86
19063,0.67,0.67
19067,0.50,0.50
19072,0.32,0.32
19077,0.09,0.09
19081,-0.09,-0.09
19086,-0.30,-0.30
19090,-0.48,-0.48
19095,-0.66,-0.66
19100,-0.84,-0.84
19105,-1.02,-1.02
19110,-1.20,-1.20
19116,-1.41,-1.41
19120,-1.64,-1.64
19125,-1.86,-1.86
19130,-2.00,-2.00
19135,-2.00,-2.00
19140,-2.00,-2.00
19145,-2.00,-2.00
19149,-2.00,-2.00
19154,-2.00,-2.00
19160,-2.00,-2.00
19165,-2.00,-2.00
19170,-2.00,-2.00
19174,-2.00,-2.00
19179,-2.00,-2.00
19184,-2.00,-2.00
19189,-2.00,-2.00
19194,-2.00,-2.00
19200,-2.00,-2.00
19204,-2.00,-2.00
19209,-2.00,-2.00
19214,-2.00,-2.00
19219,-2.00,-2.00
19224,-2.00,-2.00
19229,-2.00,-2.00
19233,-2.00,-2.00
19238,-2.00,-2.00
19244,-2.00,-2.00
19249,-2.00,-2.00
19254,-2.00,-2.00
19259,-1.88,-1.88
19263,-1.72,-1.72
19268,-1.51,-1.51
19273,-1.28,-1.28
19278,-1.07,-1.07
19283,-0.87,-0.87
19288,-0.68,-0.68
19293,-0.50,-0.50
19298,-0.32,-0.32
19303,-0.17,-0.17
19308,-0.01,-0.01
19313,0.11,0.11
19317,0.18,0.18
19321,0.25,0.25
19326,0.32,0.32
19331,0.44,0.44
19335,0.56,0.56
19339,0.74,0.74
19344,0.89,0.89
19348,1.09,1.09
19352,1.25,1.25
19357,1.46,1.46
19361,1.63,1.63
19365,1.77,1.77
19371,1.92,1.92
19375,2.00,2.00
19379,2.00,2.00
19384,2.00,2.00
19388,2.00,2.00
19392,2.00,2.00
19397,2.00,2.00
19401,2.00,2.00
19405,2.00,2.00
19410,2.00,2.00
19415,1.95,1.95
19419,1.85,1.85
19423,1.71,1.71
19428,1.61,1.61
19432,1.49,1.49
19436,1.41,1.41
19441,1.34,1.34
19445,1.27,1.27
19449,1.23,1.23
19454,1.21,1.21
19459,1.21,1.21
19463,1.21,1.21
19468,1.24,1.24
19472,1.27,1.27
19476,1.30,1.30
19481,1.32,1.32
19485,1.31,1.31
19489,1.29,1.29
19494,1.21,1.21
19499,1.11,1.11
19503,1.01,1.01
19508,0.86,0.86
19512,0.73,0.73
19516,0.55,0.55
19520,0.41,0.41
19525,0.24,0.24
19529,-0.01,-0.01
19534,-0.29,-0.29
19539,-0.59,-0.59
19545,-0.89,-0.89
19549,-1.18,-1.18
19554,-1.45,-1.45
19559,-1.69,-1.69
19564,-1.87,-1.87
19569,-2.00,-2.00
19573,-2.00,-2.00
19578,-2.00,-2.00
19584,-2.00,-2.00
19589,-2.00,-2.00
19594,-2.00,-2.00
19599,-2.00,-2.00
19603,-2.00,-2.00
19608,-2.00,-2.00
19613,-2.00,-2.00
19618,-2.00,-2.00
19623,-2.00,-2.00
19629,-2.00,-2.00
19633,-2.00,-2.00
19638,-2.00,-2.00
19643,-2.00,-2.00
19648,-2.00,-2.00
19653,-2.00,-2.00
19658,-2.00,-2.00
19662,-2.00,-2.00
19667,-2.00,-2.00
19673,-2.00,-2.00
19678,-2.00,-2.00
19683,-2.00,-2.00
19687,-2.00,-2.00
19692,-1.94,-1.94
19697,-1.77,-1.77
19702,-1.56,-1.56
19707,-1.33,-1.33
19713,-1.08,-1.08
19717,-0.81,-0.81
19722,-0.54,-0.54
19727,-0.35,-0.35
19732,-0.11,-0.11
19737,0.09,0.09
19741,0.25,0.25
19745,0.36,0.36
19750,0.50,0.50
19755,0.64,0.64
19759,0.78,0.78
19764,0.95,0.95
19768,1.08,1.08
19772,1.24,1.24
19777,1.37,1.37
19781,1.51,1.51
19785,1.59,1.59
19789,1.67,1.67
19794,1.77,1.77
19799,1.84,1.84
19803,1.94,1.94
19808,2.00,2.00
19812,2.00,2.00
19816,2.00,2.00
19821,2.00,2.00
19825,2.00,2.00
19829,2.00,2.00
19834,1.95,1.95
19838,1.88,1.88
19843,1.81,1.81
19848,1.71,1.71
19852,1.65,1.65
19856,1.55,1.55
19861,1.49,1.49
19865,1.44,1.44
19869,1.40,1.40
19874,1.38,1.38
19878,1.36,1.36
19883,1.35,1.35
19887,1.36,1.36
19892,1.38,1.38
19896,1.39,1.39
19900,1.40,1.40
19905,1.38,1.38
19909,1.33,1.33
19913,1.28,1.28
19918,1.16,1.16
19922,1.06,1.06
19927,0.94,0.94
19932,0.79,0.79
19936,0.67,0.67
19940,0.51,0.51
19945,0.37,0.37
19949,0.22,0.22
19953,0.00,0.00
19958,-0.19,-0.19
19962,-0.45,-0.45
19968,-0.70,-0.70
19973,-0.96,-0.96
19978,-1.25,-1.25
19983,-1.54,-1.54
19987,-1.81,-1.81
19992,-2.00,-2.00
