,1.26,1.26
15752,2.00,2.00
15756,2.00,2.00
15760,2.00,2.00
15765,2.00,2.00
15769,2.00,2.00
15773,2.00,2.00
15778,1.75,1.75
15782,1.55,1.55
15787,1.36,1.36
15792,1.24,1.24
15796,1.15,1.15
15800,1.13,1.13
15805,1.14,1.14
15809,1.18,1.18
15813,1.26,1.26
15818,1.30,1.30
15822,1.36,1.36
15826,1.39,1.39
15832,1.48,1.48
15836,1.46,1.46
15840,1.37,1.37
15844,1.27,1.27
15849,1.08,1.08
15853,0.89,0.89
15857,0.68,0.68
15862,0.39,0.39
15866,0.16,0.16
15870,-0.11,-0.11
15876,-0.26,-0.26
15881,-0.39,-0.39
15886,-0.59,-0.59
15891,-0.76,-0.76
15895,-0.91,-0.91
15900,-1.07,-1.07
15905,-1.23,-1.23
15910,-1.36,-1.36
15916,-1.51,-1.51
15921,-1.66,-1.66
15925,-1.80,-1.80
15930,-1.94,-1.94
15935,-2.00,-2.00
15940,-2.00,-2.00
15945,-2.00,-2.00
15950,-2.00,-2.00
15954,-2.00,-2.00
15960,-2.00,-2.00
15965,-2.00,-2.00
15970,-2.00,-2.00
15975,-2.00,-2.00
15979,-2.00,-2.00
15984,-1.98,-1.98
15989,-1.82,-1.82
15994,-1.67,-1.67
16000,-1.56,-1.56
16005,-1.48,-1.48
16009,-1.45,-1.45
16014,-1.49,-1.49
16019,-1.59,-1.59
16024,-1.71,-1.71
16029,-1.84,-1.84
16034,-1.97,-1.97
16038,-2.00,-2.00
16044,-2.00,-2.00
16049,-2.00,-2.00
16054,-2.00,-2.00
16059,-2.00,-2.00
16063,-2.00,-2.00
16068,-2.00,-2.00
16073,-2.00,-2.00
16078,-2.00,-2.00
16083,-2.00,-2.00
16089,-2.00,-2.00
16093,-1.98,-1.98
16098,-1.87,-1.87
16103,-1.72,-1.72
16108,-1.53,-1.53
16113,-1.32,-1.32
16118,-1.10,-1.10
16122,-0.91,-0.91
16128,-0.75,-0.75
16133,-0.64,-0.64
16138,-0.53,-0.53
16143,-0.39,-0.39
16148,-0.28,-0.28
16152,-0.13,-0.13
16157,0.03,0.03
16161,0.23,0.23
16166,0.39,0.39
16171,0.55,0.55
16175,0.76,0.76
16180,0.93,0.93
16184,1.12,1.12
16188,1.30,1.30
16193,1.46,1.46
16197,1.53,1.53
16201,1.77,1.77
16206,1.92,1.92
16210,2.00,2.00
16215,2.00,2.00
16220,2.00,2.00
16224,2.00,2.00
16228,2.00,2.00
16233,2.00,2.00
16237,2.00,2.00
16241,2.00,2.00
16245,2.00,2.00
16250,2.00,2.00
16254,2.00,2.00
16259,1.81,1.81
16264,1.69,1.69
16268,1.56,1.56
16272,1.49,1.49
16277,1.44,1.44
16281,1.39,1.39
16285,1.34,1.34
16290,1.32,1.32
16294,1.30,1.30
16299,1.28,1.28
16304,1.25,1.25
16308,1.21,1.21
16312,1.16,1.16
16317,1.09,1.09
16321,0.91,0.91
16325,0.72,0.72
16329,0.45,0.45
16334,0.22,0.22
16338,-0.01,-0.01
16344,-0.24,-0.24
16349,-0.41,-0.41
16354,-0.54,-0.54
16358,-0.66,-0.66
16363,-0.78,-0.78
16368,-0.93,-0.93
16373,-1.09,-1.09
16378,-1.23,-1.23
16384,-1.38,-1.38
16388,-1.51,-1.51
16393,-1.64,-1.64
16398,-1.72,-1.72
16403,-1.83,-1.83
16408,-1.91,-1.91
16412,-1.94,-1.94
16417,-2.00,-2.00
16422,-2.00,-2.00
16428,-2.00,-2.00
16433,-2.00,-2.00
16438,-2.00,-2.00
16442,-2.00,-2.00
16447,-2.00,-2.00
16452,-2.00,-2.00
16457,-2.00,-2.00
16462,-2.00,-2.00
16467,-1.96,-1.96
16472,-1.77,-1.77
16477,-1.61,-1.61
16482,-1.51,-1.51
16487,-1.47,-1.47
16492,-1.50,-1.50
16497,-1.56,-1.56
16501,-1.65,-1.65
16506,-1.78,-1.78
16512,-1.90,-1.90
16517,-2.00,-2.00
16522,-2.00,-2.00
16526,-2.00,-2.00
16531,-2.00,-2.00
16536,-2.00,-2.00
16541,-2.00,-2.00
16546,-2.00,-2.00
16551,-2.00,-2.00
16556,-2.00,-2.00
16561,-2.00,-2.00
16566,-2.00,-2.00
16571,-2.00,-2.00
16576,-2.00,-2.00
16580,-2.00,-2.00
16585,-1.90,-1.90
16590,-1.70,-1.70
16595,-1.46,-1.46
16601,-1.18,-1.18
16606,-0.87,-0.87
16610,-0.55,-0.55
16615,-0.24,-0.24
16620,0.06,0.06
16624,0.30,0.30
16629,0.54,0.54
16633,0.69,0.69
16637,0.85,0.85
16643,0.94,0.94
16647,0.94,0.94
16651,1.03,1.03
16656,1.07,1.07
16660,1.13,1.13
16664,1.18,1.18
16669,1.19,1.19
16673,1.17,1.17
16677,1.21,1.21
16683,1.28,1.28
16687,1.35,1.35
16691,1.47,1.47
16695,1.60,1.60
16700,1.74,1.74
16704,1.92,1.92
16708,2.00,2.00
16713,2.00,2.00
16717,2.00,2.00
16721,2.00,2.00
16727,2.00,2.00
16731,2.00,2.00
16735,2.00,2.00
16740,2.00,2.00
16744,2.00,2.00
16748,2.00,2.00
16753,2.00,2.00
16757,1.97,1.97
16761,1.92,1.92
16766,1.87,1.87
16771,1.85,1.85
16775,1.79,1.79
16779,1.74,1.74
16784,1.66,1.66
16788,1.50,1.50
16792,1.34,1.34
16797,1.12,1.12
16801,0.94,0.94
16805,0.73,0.73
16811,0.55,0.55
16815,0.37,0.37
16819,0.16,0.16
16824,0.02,0.02
16828,-0.22,-0.22
16833,-0.43,-0.43
16838,-0.60,-0.60
16842,-0.82,-0.82
16847,-1.05,-1.05
16852,-1.29,-1.29
16858,-1.52,-1.52
16863,-1.71,-1.71
16868,-1.87,-1.87
16872,-2.00,-2.00
16877,-2.00,-2.00
16882,-2.00,-2.00
16887,-2.00,-2.00
16892,-2.00,-2.00
16898,-2.00,-2.00
16902,-2.00,-2.00
16907,-2.00,-2.00
16912,-2.00,-2.00
16917,-2.00,-2.00
16922,-1.97,-1.97
16926,-2.00,-2.00
16931,-2.00,-2.00
16936,-2.00,-2.00
16942,-2.00,-2.00
16947,-2.00,-2.00
16952,-2.00,-2.00
16956,-2.00,-2.00
16961,-2.00,-2.00
16966,-2.00,-2.00
16971,-2.00,-2.00
16976,-1.92,-1.92
16982,-1.90,-1.90
16986,-1.91,-1.91
16991,-1.92,-1.92
16996,-1.94,-1.94
17001,-1.95,-1.95
17006,-1.95,-1.95
17010,-1.94,-1.94
17015,-1.91,-1.91
17020,-1.84,-1.84
17026,-1.76,-1.76
17031,-1.69,-1.69
17036,-1.64,-1.64
17040,-1.62,-1.62
17045,-1.61,-1.61
17050,-1.53,-1.53
17055,-1.41,-1.41
17060,-1.28,-1.28
17065,-1.15,-1.15
17070,-1.03,-1.03
17075,-0.89,-0.89
17080,-0.77,-0.77
17085,-0.69,-0.69
17090,-0.60,-0.60
17094,-0.50,-0.50
17099,-0.34,-0.34
17104,-0.14,-0.14
17110,0.08,0.08
17114,0.30,0.30
17119,0.46,0.46
17123,0.65,0.65
17127,0.72,0.72
17132,0.87,0.87
17136,0.93,0.93
17140,1.08,1.08
17144,1.21,1.21
17149,1.31,1.31
17154,1.41,1.41
17158,1.54,1.54
17163,1.65,1.65
17167,1.80,1.80
17171,1.94,1.94
17176,2.00,2.00
17180,2.00,2.00
17184,2.00,2.00
17189,2.00,2.00
17193,2.00,2.00
17198,2.00,2.00
17203,2.00,2.00
17207,2.00,2.00
17211,2.00,2.00
17216,2.00,2.00
17220,2.00,2.00
17224,2.00,2.00
17228,1.90,1.90
17233,1.75,1.75
17238,1.67,1.67
17242,1.60,1.60
17247,1.56,1.56
17251,1.54,1.54
17255,1.55,1.55
17260,1.56,1.56
17264,1.56,1.56
17268,1.55,1.55
17273,1.54,1.54
17277,1.54,1.54
17282,1.53,1.53
17287,1.48,1.48
17291,1.39,1.39
17295,1.18,1.18
17300,0.96,0.96
17304,0.65,0.65
17308,0.38,0.38
17313,0.09,0.09
17317,-0.30,-0.30
17323,-0.68,-0.68
17327,-1.00,-1.00
17332,-1.24,-1.24
17337,-1.32,-1.32
17342,-1.39,-1.39
17347,-1.50,-1.50
17352,-1.56,-1.56
17356,-1.60,-1.60
17361,-1.58,-1.58
17367,-1.50,-1.50
17372,-1.44,-1.44
17377,-1.31,-1.31
17382,-1.33,-1.33
17386,-1.38,-1.38
17391,-1.53,-1.53
17396,-1.74,-1.74
17401,-2.00,-2.00
17406,-2.00,-2.00
17411,-2.00,-2.00
17416,-2.00,-2.00
17421,-2.00,-2.00
17426,-2.00,-2.00
17431,-2.00,-2.00
17436,-2.00,-2.00
17440,-1.95,-1.95
17445,-1.67,-1.67
17451,-1.45,-1.45
17456,-1.31,-1.31
17461,-1.23,-1.23
17466,-1.23,-1.23
17470,-1.29,-1.29
17475,-1.42,-1.42
17480,-1.58,-1.58
17485,-1.75,-1.75
17490,-1.88,-1.88
17496,-1.96,-1.96
17500,-2.00,-2.00
17505,-2.00,-2.00
17510,-2.00,-2.00
17515,-2.00,-2.00
17520,-2.00,-2.00
17524,-2.00,-2.00
17529,-2.00,-2.00
17534,-2.00,-2.00
17540,-2.00,-2.00
17545,-1.94,-1.94
17550,-1.87,-1.87
17554,-1.81,-1.81
17559,-1.73,-1.73
17564,-1.63,-1.63
17569,-1.49,-1.49
17574,-1.34,-1.34
17580,-1.20,-1.20
17584,-1.06,-1.06
17589,-0.94,-0.94
17594,-0.84,-0.84
17599,-0.72,-0.72
17604,-0.56,-0.56
17608,-0.36,-0.36
17613,-0.15,-0.15
17618,0.08,0.08
17623,0.30,0.30
17628,0.48,0.48
17632,0.59,0.59
17636,0.76,0.76
17641,1.01,1.01
17645,1.14,1.14
17649,1.21,1.21
17654,1.21,1.21
17658,1.24,1.24
17662,1.26,1.26
17668,1.34,1.34
17672,1.41,1.41
17676,1.50,1.50
17681,1.58,1.58
17685,1.66,1.66
17689,1.77,1.77
17693,1.87,1.87
17698,1.99,1.99
17702,2.00,2.00
17707,2.00,2.00
17712,2.00,2.00
17716,2.00,2.00
17720,2.00,2.00
17725,2.00,2.00
17729,2.00,2.00
17733,2.00,2.00
17738,2.00,2.00
17742,2.00,2.00
17746,2.00,2.00
17752,1.97,1.97
17756,1.94,1.94
17760,1.90,1.90
17765,1.87,1.87
17769,1.84,1.84
17773,1.82,1.82
17777,1.81,1.81
17782,1.77,1.77
17786,1.71,1.71
17790,1.60,1.60
17796,1.50,1.50
17800,1.36,1.36
17804,1.18,1.18
17809,1.02,1.02
17813,0.74,0.74
17817,0.42,0.42
17822,0.16,0.16
17826,-0.17,-0.17
17831,-0.48,-0.48
17837,-0.69,-0.69
17841,-0.75,-0.75
17846,-0.83,-0.83
17851,-0.95,-0.95
17856,-1.07,-1.07
17861,-1.15,-1.15
17866,-1.27,-1.27
17870,-1.38,-1.38
17875,-1.52,-1.52
17881,-1.70,-1.70
17886,-1.80,-1.80
17891,-2.00,-2.00
17896,-2.00,-2.00
17900,-2.00,-2.00
17905,-2.00,-2.00
17910,-2.00,-2.00
17915,-2.00,-2.00
17921,-2.00,-2.00
17925,-2.00,-2.00
17930,-2.00,-2.00
17935,-2.00,-2.00
17940,-2.00,-2.00
17945,-2.00,-2.00
17950,-1.95,-1.95
17954,-1.74,-1.74
17959,-1.57,-1.57
17965,-1.43,-1.43
17970,-1.36,-1.36
17975,-1.38,-1.38
17980,-1.46,-1.46
17984,-1.59,-1.59
17989,-1.75,-1.75
17994,-1.93,-1.93
17999,-2.00,-2.00
18004,-2.00,-2.00
18009,-2.00,-2.00
18014,-2.00,-2.00
18019,-2.00,-2.00
18024,-2.00,-2.00
18029,-2.00,-2.00
18034,-2.00,-2.00
18038,-2.00,-2.00
18043,-2.00,-2.00
18049,-2.00,-2.00
18054,-2.00,-2.00
18059,-1.87,-1.87
18064,-1.67,-1.67
18068,-1.47,-1.47
18073,-1.28,-1.28
18078,-1.03,-1.03
18083,-0.77,-0.77
18088,-0.51,-0.51
18093,-0.27,-0.27
18098,-0.06,-0.06
18103,0.07,0.07
18107,0.24,0.24
18112,0.37,0.37
18116,0.49,0.49
18120,0.59,0.59
18125,0.69,0.69
18129,0.78,0.78
18134,0.69,0.69
18139,0.88,0.88
18143,0.91,0.91
18147,1.01,1.01
18152,1.05,1.05
18156,1.11,1.11
18160,1.16,1.16
18165,1.21,1.21
18169,1.31,1.31
18173,1.42,1.42
18179,1.58,1.58
18183,1.66,1.66
18187,1.76,1.76
18191,1.86,1.86
18196,1.94,1.94
18200,2.00,2.00
18204,2.00,2.00
18209,2.00,2.00
18213,2.00,2.00
18217,2.00,2.00
18223,2.00,2.00
18227,2.00,2.00
18231,2.00,2.00
18236,2.00,2.00
18240,2.00,2.00
18244,2.00,2.00
18249,2.00,2.00
18253,2.00,2.00
18257,1.95,1.95
18263,1.81,1.81
18267,1.71,1.71
18271,1.62,1.62
18275,1.50,1.50
18280,1.39,1.39
18284,1.23,1.23
18288,1.09,1.09
18293,0.90,0.90
18297,0.75,0.75
18301,0.57,0.57
18307,0.43,0.43
18311,0.29,0.29
18315,0.08,0.08
18320,-0.09,-0.09
18324,-0.20,-0.20
18329,-0.33,-0.33
18334,-0.49,-0.49
18339,-0.65,-0.65
18344,-0.78,-0.78
18350,-0.93,-0.93
18354,-1.08,-1.08
18359,-1.22,-1.22
18364,-1.32,-1.32
18369,-1.43,-1.43
18374,-1.51,-1.51
18379,-1.58,-1.58
18383,-1.74,-1.74
18388,-1.93,-1.93
18394,-2.00,-2.00
18399,-2.00,-2.00
18404,-2.00,-2.00
18408,-2.00,-2.00
18413,-2.00,-2.00
18418,-2.00,-2.00
18423,-2.00,-2.00
18428,-2.00,-2.00
18434,-2.00,-2.00
18438,-2.00,-2.00
18443,-2.00,-2.00
18448,-1.96,-1.96
18453,-1.83,-1.83
18458,-1.72,-1.72
18463,-1.62,-1.62
18467,-1.56,-1.56
18472,-1.55,-1.55
18478,-1.56,-1.56
18483,-1.62,-1.62
18488,-1.74,-1.74
18492,-1.83,-1.83
18497,-1.93,-1.93
18502,-2.00,-2.00
18507,-2.00,-2.00
18512,-2.00,-2.00
18518,-2.00,-2.00
18522,-2.00,-2.00
18527,-2.00,-2.00
18532,-2.00,-2.00
18537,-2.00,-2.00
18542,-2.00,-2.00
18547,-1.93,-1.93
18551,-1.72,-1.72
18556,-1.49,-1.49
18562,-1.27,-1.27
18567,-1.04,-1.04
18572,-0.82,-0.82
18576,-0.62,-0.62
18581,-0.43,-0.43
18586,-0.28,-0.28
18591,-0.13,-0.13
18596,0.03,0.03
18600,0.17,0.17
18605,0.31,0.31
18610,0.50,0.50
18614,0.65,0.65
18618,0.89,0.89
18623,0.95,0.95
18627,1.08,1.08
18631,1.25,1.25
18636,1.36,1.36
18640,1.42,1.42
18644,1.44,1.44
18650,1.50,1.50
18654,1.56,1.56
18658,1.64,1.64
18663,1.71,1.71
18667,1.78,1.78
18671,1.88,1.88
18675,1.96,1.96
18680,2.00,2.00
18684,2.00,2.00
18689,2.00,2.00
18694,2.00,2.00
18698,2.00,2.00
18702,2.00,2.00
18707,2.00,2.00
18711,2.00,2.00
18715,2.00,2.00
18720,2.00,2.00
18724,2.00,2.00
18728,2.00,2.00
18734,1.90,1.90
18738,1.81,1.81
18742,1.74,1.74
18747,1.68,1.68
18751,1.66,1.66
18755,1.66,1.66
18759,1.66,1.66
18764,1.63,1.63
18768,1.57,1.57
18772,1.45,1.45
18778,1.27,1.27
18782,1.14,1.14
18786,0.95,0.95
18791,0.78,0.78
18795,0.54,0.54
18799,0.39,0.39
18804,0.21,0.21
18808,-0.03,-0.03
18813,-0.30,-0.30
18819,-0.58,-0.58
18823,-0.83,-0.83
18828,-0.88,-0.88
18833,-0.92,-0.92
18838,-0.99,-0.99
18843,-1.09,-1.09
18848,-1.16,-1.16
18852,-1.25,-1.25
18857,-1.34,-1.34
18863,-1.40,-1.40
18868,-1.46,-1.46
18873,-1.59,-1.59
18878,-1.63,-1.63
18882,-1.80,-1.80
18887,-1.95,-1.95
18892,-2.00,-2.00
18897,-2.00,-2.00
18903,-2.00,-2.00
18907,-2.00,-2.00
18912,-2.00,-2.00
18917,-2.00,-2.00
18922,-2.00,-2.00
18927,-2.00,-2.00
18932,-2.00,-2.00
18936,-2.00,-2.00
18941,-2.00,-2.00
18947,-1.91,-1.91
18952,-1.76,-1.76
18957,-1.63,-1.63
18962,-1.56,-1.56
18966,-1.57,-1.57
18971,-1.64,-1.64
18976,-1.77,-1.77
18981,-1.95,-1.95
18987,-2.00,-2.00
18991,-2.00,-2.00
18996,-2.00,-2.00
19001,-2.00,-2.00
19006,-2.00,-2.00
19011,-2.00,-2.00
19016,-2.00,-2.00
19020,-2.00,-2.00
19025,-2.00,-2.00
19031,-2.00,-2.00
19036,-2.00,-2.00
19041,-1.79,-1.79
19046,-1.49,-1.49
19050,-1.23,-1.23
19055,-0.96,-0.96
19060,-0.68,-0.68
19065,-0.39,-0.39
19070,-0.14,-0.14
19075,0.04,0.04
19080,0.24,0.24
19084,0.41,0.41
19088,0.60,0.60
19093,0.77,0.77
19097,0.95,0.95
19101,0.97,0.97
19106,1.10,1.10
19110,1.24,1.24
19115,1.33,1.33
19120,1.37,1.37
19124,1.40,1.40
19128,1.38,1.38
19133,1.37,1.37
19137,1.39,1.39
19141,1.42,1.42
19146,1.52,1.52
19150,1.67,1.67
19154,1.80,1.80
19159,1.95,1.95
19164,2.00,2.00
19168,2.00,2.00
19172,2.00,2.00
19177,2.00,2.00
19181,2.00,2.00
19185,2.00,2.00
19190,2.00,2.00
19194,2.00,2.00
19198,2.00,2.00
19204,2.00,2.00
19208,2.00,2.00
19212,2.00,2.00
19217,1.98,1.98
19221,1.90,1.90
19225,1.82,1.82
19230,1.75,1.75
19234,1.68,1.68
19238,1.61,1.61
19244,1.54,1.54
19248,1.41,1.41
19252,1.28,1.28
19256,1.09,1.09
19261,0.92,0.92
19265,0.70,0.70
19269,0.51,0.51
19274,0.26,0.26
19278,-0.01,-0.01
19283,-0.27,-0.27
19289,-0.50,-0.50
19294,-0.61,-0.61
19298,-0.63,-0.63
19303,-0.58,-0.58
19308,-0.53,-0.53
19313,-0.55,-0.55
19318,-0.59,-0.59
19322,-0.66,-0.66
19328,-0.75,-0.75
19333,-0.89,-0.89
19338,-1.03,-1.03
19343,-1.20,-1.20
19348,-1.38,-1.38
19352,-1.64,-1.64
19357,-1.85,-1.85
19362,-2.00,-2.00
19367,-2.00,-2.00
19373,-2.00,-2.00
19378,-2.00,-2.00
19382,-2.00,-2.00
19387,-2.00,-2.00
19392,-2.00,-2.00
19397,-2.00,-2.00
19402,-2.00,-2.00
19406,-2.00,-2.00
19411,-2.00,-2.00
19417,-1.82,-1.82
19422,-1.54,-1.54
19427,-1.34,-1.34
19432,-1.25,-1.25
19436,-1.22,-1.22
19441,-1.25,-1.25
19446,-1.39,-1.39
19451,-1.51,-1.51
19457,-1.61,-1.61
19462,-1.71,-1.71
19466,-1.81,-1.81
19471,-1.94,-1.94
19476,-2.00,-2.00
19481,-2.00,-2.00
19486,-2.00,-2.00
19490,-2.00,-2.00
19495,-2.00,-2.00
19501,-2.00,-2.00
19506,-1.92,-1.92
19511,-1.72,-1.72
19516,-1.49,-1.49
19520,-1.28,-1.28
19525,-1.08,-1.08
19530,-0.88,-0.88
19535,-0.69,-0.69
19540,-0.52,-0.52
19546,-0.36,-0.36
19550,-0.25,-0.25
19555,-0.12,-0.12
19560,0.01,0.01
19564,0.12,0.12
19569,0.25,0.25
19573,0.42,0.42
19577,0.58,0.58
19582,0.76,0.76
19587,0.90,0.90
19591,1.10,1.10
19596,1.22,1.22
19600,1.31,1.31
19604,1.37,1.37
19609,1.42,1.42
19613,1.50,1.50
19617,1.55,1.55
19621,1.61,1.61
19627,1.71,1.71
19631,1.78,1.78
19635,1.88,1.88
19640,2.00,2.00
19644,2.00,2.00
19648,2.00,2.00
19653,2.00,2.00
19657,2.00,2.00
19661,2.00,2.00
19666,2.00,2.00
19671,1.97,1.97
19675,1.90,1.90
19680,1.83,1.83
19684,1.78,1.78
19688,1.76,1.76
19693,1.80,1.80
19697,1.87,1.87
19701,1.95,1.95
19705,2.00,2.00
19710,2.00,2.00
19715,2.00,2.00
19719,2.00,2.00
19724,2.00,2.00
19728,2.00,2.00
19732,1.98,1.98
19737,1.91,1.91
19741,1.76,1.76
19745,1.63,1.63
19750,1.45,1.45
19755,1.19,1.19
19759,0.99,0.99
19764,0.71,0.71
19768,0.49,0.49
19772,0.33,0.33
19777,0.09,0.09
19781,-0.07,-0.07
19786,-0.25,-0.25
19790,-0.38,-0.38
19795,-0.48,-0.48
19801,-0.55,-0.55
19806,-0.59,-0.59
19811,-0.62,-0.62
19816,-0.70,-0.70
19820,-0.80,-0.80
19825,-0.90,-0.90
19830,-0.99,-0.99
19835,-1.06,-1.06
19841,-1.12,-1.12
19846,-1.17,-1.17
19850,-1.20,-1.20
19855,-1.21,-1.21
19860,-1.23,-1.23
19865,-1.26,-1.26
19870,-1.26,-1.26
19875,-1.33,-1.33
19879,-1.39,-1.39
19885,-1.46,-1.46
19890,-1.54,-1.54
19895,-1.67,-1.67
19900,-1.80,-1.80
19904,-1.92,-1.92
19909,-2.00,-2.00
19914,-2.00,-2.00
19919,-2.00,-2.00
19924,-2.00,-2.00
19930,-2.00,-2.00
19934,-2.00,-2.00
19939,-2.00,-2.00
19944,-2.00,-2.00
19949,-1.98,-1.98
19954,-1.98,-1.98
19959,-2.00,-2.00
19963,-2.00,-2.00
19969,-2.00,-2.00
19974,-2.00,-2.00
19979,-2.00,-2.00
19984,-2.00,-2.00
19988,-2.00,-2.00
