,-2.00,-2.00
10295,-2.00,-2.00
10300,-2.00,-2.00
10304,-2.00,-2.00
10309,-2.00,-2.00
10314,-1.97,-1.97
10319,-1.92,-1.92
10324,-1.83,-1.83
10330,-1.72,-1.72
10334,-1.57,-1.57
10339,-1.40,-1.40
10344,-1.21,-1.21
10349,-1.00,-1.00
10354,-0.78,-0.78
10359,-0.56,-0.56
10363,-0.35,-0.35
10369,-0.14,-0.14
10374,0.05,0.05
10378,0.20,0.20
10383,0.36,0.36
10387,0.47,0.47
10391,0.60,0.60
10396,0.74,0.74
10400,0.84,0.84
10404,0.97,0.97
10409,1.07,1.07
10414,1.20,1.20
10418,1.30,1.30
10422,1.40,1.40
10427,1.51,1.51
10431,1.60,1.60
10435,1.69,1.69
10440,1.75,1.75
10444,1.79,1.79
10448,1.81,1.81
10454,1.82,1.82
10458,1.82,1.82
10462,1.81,1.81
10467,1.78,1.78
10471,1.76,1.76
10475,1.73,1.73
10480,1.69,1.69
10484,1.65,1.65
10488,1.60,1.60
10493,1.55,1.55
10498,1.47,1.47
10502,1.40,1.40
10507,1.31,1.31
10511,1.20,1.20
10515,1.10,1.10
10519,0.96,0.96
10524,0.85,0.85
10528,0.74,0.74
10532,0.62,0.62
10537,0.52,0.52
10542,0.41,0.41
10546,0.32,0.32
10551,0.22,0.22
10555,0.14,0.14
10559,0.05,0.05
10564,-0.07,-0.07
10568,-0.20,-0.20
10573,-0.33,-0.33
10578,-0.47,-0.47
10584,-0.60,-0.60
10589,-0.75,-0.75
10594,-0.87,-0.87
10598,-1.03,-1.03
10603,-1.21,-1.21
10608,-1.40,-1.40
10613,-1.58,-1.58
10618,-1.76,-1.76
10624,-1.92,-1.92
10628,-2.00,-2.00
10633,-2.00,-2.00
10638,-2.00,-2.00
10643,-2.00,-2.00
10648,-2.00,-2.00
10652,-2.00,-2.00
10657,-2.00,-2.00
10662,-2.00,-2.00
10668,-2.00,-2.00
10673,-2.00,-2.00
10678,-2.00,-2.00
10682,-2.00,-2.00
10687,-1.97,-1.97
10692,-1.95,-1.95
10697,-1.93,-1.93
10702,-1.91,-1.91
10707,-1.90,-1.90
10712,-1.89,-1.89
10717,-1.89,-1.89
10722,-1.90,-1.90
10727,-1.92,-1.92
10732,-1.95,-1.95
10736,-1.98,-1.98
10741,-2.00,-2.00
10746,-2.00,-2.00
10752,-2.00,-2.00
10757,-2.00,-2.00
10762,-2.00,-2.00
10766,-2.00,-2.00
10771,-2.00,-2.00
10776,-2.00,-2.00
10781,-2.00,-2.00
10786,-2.00,-2.00
10791,-1.92,-1.92
10796,-1.82,-1.82
10801,-1.70,-1.70
10806,-1.55,-1.55
10811,-1.40,-1.40
10816,-1.22,-1.22
10820,-1.03,-1.03
10825,-0.83,-0.83
10830,-0.63,-0.63
10835,-0.47,-0.47
10841,-0.28,-0.28
10846,-0.09,-0.09
10850,0.08,0.08
10855,0.25,0.25
10859,0.38,0.38
10863,0.52,0.52
10868,0.65,0.65
10872,0.75,0.75
10876,0.89,0.89
10882,1.00,1.00
10886,1.14,1.14
10890,1.24,1.24
10895,1.35,1.35
10899,1.47,1.47
10903,1.56,1.56
10908,1.66,1.66
10912,1.74,1.74
10916,1.81,1.81
10920,1.85,1.85
10926,1.89,1.89
10930,1.92,1.92
10934,1.93,1.93
10939,1.94,1.94
10943,1.94,1.94
10947,1.92,1.92
10952,1.90,1.90
10956,1.86,1.86
10960,1.81,1.81
10966,1.76,1.76
10970,1.67,1.67
10974,1.60,1.60
10979,1.52,1.52
10983,1.41,1.41
10987,1.31,1.31
10992,1.17,1.17
10996,1.04,1.04
11000,0.86,0.86
11004,0.73,0.73
11010,0.61,0.61
11014,0.46,0.46
11018,0.33,0.33
11023,0.19,0.19
11027,0.08,0.08
11031,-0.02,-0.02
11036,-0.14,-0.14
11041,-0.25,-0.25
11046,-0.35,-0.35
11052,-0.45,-0.45
11057,-0.55,-0.55
11061,-0.66,-0.66
11066,-0.80,-0.80
11071,-0.92,-0.92
11076,-1.06,-1.06
11081,-1.20,-1.20
11085,-1.35,-1.35
11090,-1.50,-1.50
11096,-1.66,-1.66
11101,-1.81,-1.81
11106,-1.96,-1.96
11111,-2.00,-2.00
11115,-2.00,-2.00
11120,-2.00,-2.00
11125,-2.00,-2.00
11130,-2.00,-2.00
11136,-2.00,-2.00
11141,-2.00,-2.00
11145,-2.00,-2.00
11150,-2.00,-2.00
11155,-2.00,-2.00
11160,-2.00,-2.00
11165,-2.00,-2.00
11169,-1.98,-1.98
11174,-1.98,-1.98
11180,-1.98,-1.98
11185,-2.00,-2.00
11190,-2.00,-2.00
11195,-2.00,-2.00
11199,-2.00,-2.00
11204,-2.00,-2.00
11209,-2.00,-2.00
11214,-2.00,-2.00
11219,-2.00,-2.00
11225,-2.00,-2.00
11229,-2.00,-2.00
11234,-2.00,-2.00
11239,-2.00,-2.00
11244,-2.00,-2.00
11249,-2.00,-2.00
11253,-1.98,-1.98
11258,-1.90,-1.90
11264,-1.79,-1.79
11269,-1.65,-1.65
11274,-1.48,-1.48
11279,-1.32,-1.32
11283,-1.12,-1.12
11288,-0.90,-0.90
11293,-0.69,-0.69
11298,-0.47,-0.47
11303,-0.26,-0.26
11309,-0.06,-0.06
11313,0.13,0.13
11318,0.27,0.27
11322,0.43,0.43
11326,0.55,0.55
11331,0.70,0.70
11335,0.79,0.79
11339,0.91,0.91
11344,0.99,0.99
11348,1.07,1.07
11353,1.16,1.16
11358,1.22,1.22
11362,1.29,1.29
11366,1.34,1.34
11370,1.39,1.39
11375,1.45,1.45
11379,1.50,1.50
11383,1.57,1.57
11388,1.62,1.62
11393,1.67,1.67
11397,1.69,1.69
11402,1.71,1.71
11406,1.71,1.71
11410,1.71,1.71
11415,1.69,1.69
11419,1.67,1.67
11423,1.63,1.63
11428,1.59,1.59
11432,1.55,1.55
11437,1.47,1.47
11442,1.40,1.40
11446,1.29,1.29
11450,1.21,1.21
11455,1.12,1.12
11459,1.00,1.00
11463,0.91,0.91
11467,0.79,0.79
11472,0.69,0.69
11476,0.57,0.57
11481,0.47,0.47
11486,0.38,0.38
11490,0.27,0.27
11494,0.19,0.19
11499,0.08,0.08
11503,0.00,0.00
11507,-0.08,-0.08
11512,-0.19,-0.19
11517,-0.30,-0.30
11523,-0.42,-0.42
11528,-0.56,-0.56
11532,-0.68,-0.68
11537,-0.84,-0.84
11542,-1.02,-1.02
11547,-1.22,-1.22
11552,-1.42,-1.42
11557,-1.63,-1.63
11561,-1.83,-1.83
11567,-2.00,-2.00
11572,-2.00,-2.00
11577,-2.00,-2.00
11582,-2.00,-2.00
11586,-2.00,-2.00
11591,-2.00,-2.00
11596,-2.00,-2.00
11601,-2.00,-2.00
11607,-2.00,-2.00
11612,-2.00,-2.00
11616,-2.00,-2.00
11621,-1.98,-1.98
11626,-1.93,-1.93
11631,-1.86,-1.86
11636,-1.81,-1.81
11641,-1.79,-1.79
11645,-1.77,-1.77
11651,-1.75,-1.75
11656,-1.76,-1.76
11661,-1.77,-1.77
11666,-1.78,-1.78
11671,-1.80,-1.80
11675,-1.82,-1.82
11680,-1.84,-1.84
11685,-1.87,-1.87
11691,-1.91,-1.91
11696,-1.94,-1.94
11700,-1.98,-1.98
11705,-2.00,-2.00
11710,-2.00,-2.00
11715,-2.00,-2.00
11720,-2.00,-2.00
11725,-2.00,-2.00
11729,-1.99,-1.99
11735,-1.94,-1.94
11740,-1.87,-1.87
11745,-1.80,-1.80
11750,-1.70,-1.70
11755,-1.62,-1.62
11759,-1.50,-1.50
11764,-1.35,-1.35
11769,-1.20,-1.20
11774,-1.04,-1.04
11780,-0.87,-0.87
11784,-0.70,-0.70
11789,-0.53,-0.53
11794,-0.37,-0.37
11799,-0.21,-0.21
11804,-0.05,-0.05
11809,0.10,0.10
11813,0.22,0.22
11817,0.36,0.36
11823,0.46,0.46
11827,0.57,0.57
11831,0.68,0.68
11835,0.78,0.78
11840,0.90,0.90
11844,1.00,1.00
11848,1.12,1.12
11853,1.22,1.22
11857,1.33,1.33
11862,1.45,1.45
11867,1.55,1.55
11871,1.66,1.66
11875,1.74,1.74
11880,1.81,1.81
11884,1.88,1.88
11888,1.92,1.92
11893,1.95,1.95
11897,1.95,1.95
11901,1.93,1.93
11907,1.91,1.91
11911,1.87,1.87
11915,1.81,1.81
11919,1.75,1.75
11924,1.65,1.65
11928,1.57,1.57
11932,1.45,1.45
11937,1.34,1.34
11941,1.22,1.22
11945,1.06,1.06
11951,0.94,0.94
11955,0.78,0.78
11959,0.65,0.65
11964,0.53,0.53
11968,0.40,0.40
11972,0.31,0.31
11977,0.18,0.18
11981,0.08,0.08
11985,-0.04,-0.04
11991,-0.16,-0.16
11996,-0.26,-0.26
12001,-0.39,-0.39
12006,-0.52,-0.52
12010,-0.66,-0.66
12015,-0.83,-0.83
12020,-0.98,-0.98
12025,-1.13,-1.13
12030,-1.27,-1.27
12035,-1.40,-1.40
12040,-1.53,-1.53
12045,-1.65,-1.65
12050,-1.77,-1.77
12055,-1.87,-1.87
12060,-1.97,-1.97
12064,-2.00,-2.00
12069,-2.00,-2.00
12075,-2.00,-2.00
12080,-2.00,-2.00
12085,-2.00,-2.00
12090,-2.00,-2.00
12094,-2.00,-2.00
12099,-2.00,-2.00
12104,-2.00,-2.00
12109,-2.00,-2.00
12114,-2.00,-2.00
12119,-1.92,-1.92
12124,-1.84,-1.84
12129,-1.79,-1.79
12134,-1.76,-1.76
12139,-1.76,-1.76
12144,-1.77,-1.77
12148,-1.81,-1.81
12153,-1.84,-1.84
12158,-1.89,-1.89
12164,-1.93,-1.93
12169,-1.96,-1.96
12174,-1.99,-1.99
12178,-2.00,-2.00
12183,-2.00,-2.00
12188,-2.00,-2.00
12193,-2.00,-2.00
12198,-2.00,-2.00
12203,-2.00,-2.00
12208,-2.00,-2.00
12213,-2.00,-2.00
12218,-2.00,-2.00
12223,-2.00,-2.00
12228,-1.92,-1.92
12232,-1.78,-1.78
12237,-1.63,-1.63
12242,-1.42,-1.42
12248,-1.17,-1.17
12253,-0.91,-0.91
12258,-0.65,-0.65
12262,-0.39,-0.39
12267,-0.16,-0.16
12272,0.05,0.05
12276,0.20,0.20
12281,0.36,0.36
12285,0.47,0.47
12290,0.61,0.61
12295,0.70,0.70
12299,0.82,0.82
12303,0.90,0.90
12308,0.98,0.98
12312,1.09,1.09
12316,1.17,1.17
12321,1.28,1.28
12325,1.37,1.37
12329,1.47,1.47
12334,1.58,1.58
12339,1.65,1.65
12343,1.74,1.74
12347,1.79,1.79
12352,1.84,1.84
12356,1.86,1.86
12360,1.88,1.88
12365,1.88,1.88
12369,1.88,1.88
12374,1.86,1.86
12379,1.83,1.83
12383,1.79,1.79
12387,1.75,1.75
12392,1.71,1.71
12396,1.64,1.64
12400,1.57,1.57
12405,1.46,1.46
12409,1.35,1.35
12413,1.23,1.23
12418,1.06,1.06
12423,0.92,0.92
12427,0.74,0.74
12431,0.61,0.61
12436,0.46,0.46
12440,0.34,0.34
12444,0.24,0.24
12449,0.11,0.11
12453,0.01,0.01
12457,-0.11,-0.11
12463,-0.22,-0.22
12468,-0.32,-0.32
12473,-0.40,-0.40
12478,-0.51,-0.51
12482,-0.63,-0.63
12487,-0.76,-0.76
12492,-0.89,-0.89
12497,-1.03,-1.03
12503,-1.17,-1.17
12508,-1.32,-1.32
12512,-1.47,-1.47
12517,-1.62,-1.62
12522,-1.75,-1.75
12527,-1.87,-1.87
12532,-1.97,-1.97
12537,-2.00,-2.00
12541,-2.00,-2.00
12547,-2.00,-2.00
12552,-2.00,-2.00
12557,-2.00,-2.00
12562,-2.00,-2.00
12566,-2.00,-2.00
12571,-1.99,-1.99
12576,-1.97,-1.97
12581,-1.94,-1.94
12587,-1.89,-1.89
12592,-1.82,-1.82
12596,-1.77,-1.77
12601,-1.75,-1.75
12606,-1.74,-1.74
12611,-1.74,-1.74
12616,-1.76,-1.76
12621,-1.79,-1.79
12625,-1.82,-1.82
12631,-1.86,-1.86
12636,-1.89,-1.89
12641,-1.93,-1.93
12646,-1.97,-1.97
12650,-2.00,-2.00
12655,-2.00,-2.00
12660,-2.00,-2.00
12665,-2.00,-2.00
12670,-2.00,-2.00
12676,-2.00,-2.00
12680,-2.00,-2.00
12685,-1.99,-1.99
12690,-1.91,-1.91
12695,-1.83,-1.83
12700,-1.73,-1.73
12705,-1.61,-1.61
12709,-1.48,-1.48
12715,-1.37,-1.37
12720,-1.23,-1.23
12725,-1.08,-1.08
12730,-0.93,-0.93
12734,-0.77,-0.77
12739,-0.62,-0.62
12744,-0.48,-0.48
12749,-0.33,-0.33
12754,-0.19,-0.19
12760,-0.06,-0.06
12764,0.06,0.06
12769,0.16,0.16
12773,0.29,0.29
12777,0.39,0.39
12782,0.52,0.52
12786,0.62,0.62
12790,0.71,0.71
12795,0.82,0.82
12800,0.91,0.91
12804,1.02,1.02
12809,1.12,1.12
12813,1.25,1.25
12817,1.36,1.36
12822,1.46,1.46
12826,1.59,1.59
12830,1.68,1.68
12834,1.76,1.76
12839,1.79,1.79
12844,1.81,1.81
12848,1.79,1.79
12853,1.75,1.75
12857,1.70,1.70
12861,1.65,1.65
12866,1.58,1.58
12870,1.53,1.53
12874,1.47,1.47
12879,1.41,1.41
12883,1.37,1.37
12888,1.30,1.30
12893,1.24,1.24
12897,1.19,1.19
12901,1.12,1.12
12906,1.08,1.08
12910,1.02,1.02
12914,0.97,0.97
12919,0.91,0.91
12923,0.85,0.85
12928,0.79,0.79
12932,0.71,0.71
12937,0.65,0.65
12941,0.56,0.56
12945,0.48,0.48
12950,0.37,0.37
12954,0.27,0.27
12958,0.16,0.16
12963,0.03,0.03
12967,-0.07,-0.07
12973,-0.22,-0.22
12978,-0.36,-0.36
12982,-0.51,-0.51
12987,-0.67,-0.67
12992,-0.80,-0.80
12997,-0.95,-0.95
13002,-1.10,-1.10
13007,-1.24,-1.24
13011,-1.38,-1.38
13017,-1.51,-1.51
13022,-1.62,-1.62
13027,-1.70,-1.70
13032,-1.80,-1.80
13037,-1.89,-1.89
13041,-1.96,-1.96
13046,-2.00,-2.00
13051,-2.00,-2.00
13057,-2.00,-2.00
13062,-2.00,-2.00
13066,-2.00,-2.00
13071,-2.00,-2.00
13076,-2.00,-2.00
13081,-2.00,-2.00
13086,-2.00,-2.00
13091,-2.00,-2.00
13095,-2.00,-2.00
13101,-2.00,-2.00
13106,-1.98,-1.98
13111,-1.95,-1.95
13116,-1.93,-1.93
13121,-1.94,-1.94
13125,-1.98,-1.98
13130,-2.00,-2.00
13135,-2.00,-2.00
13140,-2.00,-2.00
13146,-2.00,-2.00
13150,-2.00,-2.00
13155,-2.00,-2.00
13160,-2.00,-2.00
13165,-2.00,-2.00
13170,-2.00,-2.00
13175,-2.00,-2.00
13179,-2.00,-2.00
13185,-1.89,-1.89
13190,-1.77,-1.77
13195,-1.61,-1.61
13200,-1.45,-1.45
13205,-1.28,-1.28
13209,-1.13,-1.13
13214,-1.00,-1.00
13219,-0.88,-0.88
13224,-0.78,-0.78
13230,-0.66,-0.66
13234,-0.53,-0.53
13239,-0.39,-0.39
13244,-0.24,-0.24
13249,-0.08,-0.08
13254,0.09,0.09
13258,0.25,0.25
13262,0.44,0.44
13267,0.59,0.59
13272,0.75,0.75
13276,0.92,0.92
13281,1.06,1.06
13285,1.21,1.21
13289,1.32,1.32
13294,1.42,1.42
13298,1.53,1.53
13302,1.61,1.61
13307,1.67,1.67
13312,1.69,1.69
13316,1.69,1.69
13321,1.67,1.67
13325,1.62,1.62
13329,1.55,1.55
13333,1.49,1.49
13338,1.41,1.41
13342,1.35,1.35
13346,1.29,1.29
13351,1.23,1.23
13356,1.19,1.19
13360,1.15,1.15
13365,1.13,1.13
13369,1.09,1.09
13373,1.06,1.06
13378,1.04,1.04
13382,1.03,1.03
13386,1.03,1.03
13391,1.02,1.02
13395,1.02,1.02
13400,1.00,1.00
13405,0.98,0.98
13409,0.95,0.95
13413,0.91,0.91
13417,0.87,0.87
13422,0.81,0.81
13426,0.76,0.76
13430,0.71,0.71
13435,0.63,0.63
13440,0.56,0.56
13444,0.45,0.45
13449,0.35,0.35
13453,0.22,0.22
13457,0.12,0.12
13462,0.01,0.01
13466,-0.11,-0.11
13471,-0.24,-0.24
13476,-0.38,-0.38
13480,-0.53,-0.53
13486,-0.68,-0.68
13491,-0.82,-0.82
13496,-0.96,-0.96
13501,-1.11,-1.11
13506,-1.24,-1.24
13510,-1.37,-1.37
13515,-1.49,-1.49
13520,-1.60,-1.60
13526,-1.69,-1.69
13531,-1.76,-1.76
13536,-1.82,-1.82
13540,-1.84,-1.84
13545,-1.85,-1.85
13550,-1.84,-1.84
13555,-1.82,-1.82
13560,-1.82,-1.82
13564,-1.78,-1.78
13570,-1.81,-1.81
13575,-1.86,-1.86
13580,-1.93,-1.93
13585,-1.96,-1.96
13590,-1.96,-1.96
13594,-1.98,-1.98
13599,-2.00,-2.00
13604,-2.00,-2.00
13609,-2.00,-2.00
13615,-2.00,-2.00
13620,-2.00,-2.00
13624,-2.00,-2.00
13629,-2.00,-2.00
13634,-2.00,-2.00
13639,-2.00,-2.00
13644,-2.00,-2.00
13648,-2.00,-2.00
13654,-2.00,-2.00
13659,-2.00,-2.00
13664,-2.00,-2.00
13669,-2.00,-2.00
13674,-2.00,-2.00
13678,-2.00,-2.00
13683,-2.00,-2.00
13688,-2.00,-2.00
13693,-2.00,-2.00
13699,-2.00,-2.00
13704,-1.91,-1.91
13708,-1.77,-1.77
13713,-1.60,-1.60
13718,-1.41,-1.41
13723,-1.21,-1.21
13728,-0.99,-0.99
13732,-0.77,-0.77
13737,-0.59,-0.59
13743,-0.36,-0.36
13748,-0.12,-0.12
13753,0.11,0.11
13757,0.33,0.33
13761,0.50,0.50
13766,0.69,0.69
13770,0.83,0.83
13774,0.94,0.94
13779,1.07,1.07
13784,1.14,1.14
13788,1.22,1.22
13793,1.27,1.27
13797,1.32,1.32
13801,1.38,1.38
13806,1.43,1.43
13810,1.50,1.50
13814,1.55,1.55
13819,1.60,1.60
13824,1.64,1.64
13828,1.66,1.66
13832,1.68,1.68
13837,1.69,1.69
13841,1.65,1.65
13845,1.62,1.62
13850,1.57,1.57
13854,1.52,1.52
13858,1.47,1.47
13863,1.40,1.40
13868,1.35,1.35
13872,1.29,1.29
13877,1.23,1.23
13881,1.17,1.17
13885,1.09,1.09
13890,1.04,1.04
13894,0.98,0.98
13898,0.94,0.94
13903,0.88,0.88
13907,0.84,0.84
13912,0.80,0.80
13916,0.75,0.75
13921,0.70,0.70
13925,0.64,0.64
13929,0.58,0.58
13934,0.52,0.52
13938,0.44,0.44
13942,0.36,0.36
13947,0.25,0.25
13952,0.15,0.15
13956,-0.01,-0.01
13961,-0.18,-0.18
13966,-0.33,-0.33
13971,-0.54,-0.54
13976,-0.78,-0.78
13980,-1.04,-1.04
13985,-1.31,-1.31
13990,-1.57,-1.57
13996,-1.79,-1.79
14001,-1.96,-1.96
14006,-2.00,-2.00
14010,-2.00,-2.00
14015,-2.00,-2.00
14020,-2.00,-2.00
14025,-2.00,-2.00
14030,-1.92,-1.92
14035,-1.81,-1.81
14040,-1.69,-1.69
14045,-1.59,-1.59
14050,-1.49,-1.49
14055,-1.44,-1.44
14060,-1.43,-1.43
14064,-1.44,-1.44
14069,-1.51,-1.51
14074,-1.60,-1.60
14080,-1.70,-1.70
14085,-1.80,-1.80
14090,-1.90,-1.90
14094,-1.98,-1.98
14099,-2.00,-2.00
14104,-2.00,-2.00
14109,-2.00,-2.00
14114,-2.00,-2.00
14119,-2.00,-2.00
14124,-2.00,-2.00
14129,-2.00,-2.00
14134,-2.00,-2.00
14139,-2.00,-2.00
14144,-2.00,-2.00
14148,-2.00,-2.00
14153,-2.00,-2.00
14158,-2.00,-2.00
14163,-2.00,-2.00
14169,-2.00,-2.00
14174,-2.00,-2.00
14178,-2.00,-2.00
14183,-2.00,-2.00
14188,-2.00,-2.00
14193,-1.95,-1.95
14198,-1.76,-1.76
14203,-1.56,-1.56
14208,-1.38,-1.38
14213,-1.17,-1.17
14218,-0.96,-0.96
14223,-0.76,-0.76
14228,-0.57,-0.57
14232,-0.40,-0.40
14237,-0.23,-0.23
14242,-0.07,-0.07
14247,0.09,0.09
14252,0.22,0.22
14257,0.36,0.36
14261,0.47,0.47
14265,0.60,0.60
14270,0.70,0.70
14274,0.82,0.82
14278,0.92,0.92
14282,1.03,1.03
14287,1.16,1.16
14291,1.27,1.27
14296,1.40,1.40
14301,1.50,1.50
14305,1.59,1.59
14309,1.70,1.70
14314,1.78,1.78
14318,1.85,1.85
14322,1.88,1.88
14327,1.90,1.90
14331,1.90,1.90
14336,1.89,1.89
14341,1.86,1.86
14345,1.83,1.83
14349,1.79,1.79
14354,1.75,1.75
14358,1.70,1.70
14362,1.64,1.64
14366,1.58,1.58
14371,1.49,1.49
14375,1.41,1.41
14380,1.32,1.32
14385,1.24,1.24
14389,1.17,1.17
14393,1.09,1.09
14398,1.04,1.04
14402,0.99,0.99
14406,0.94,0.94
14411,0.86,0.86
14415,0.80,0.80
14419,0.73,0.73
14425,0.65,0.65
14429,0.58,0.58
14433,0.47,0.47
14438,0.36,0.36
14442,0.25,0.25
14446,0.10,0.10
14451,-0.01,-0.01
14455,-0.16,-0.16
14460,-0.29,-0.29
14466,-0.40,-0.40
14471,-0.50,-0.50
14476,-0.59,-0.59
14480,-0.66,-0.66
14485,-0.73,-0.73
14490,-0.78,-0.78
14495,-0.85,-0.85
14500,-0.93,-0.93
14505,-1.02,-1.02
14510,-1.12,-1.12
14515,-1.21,-1.21
14520,-1.33,-1.33
14525,-1.44,-1.44
14530,-1.55,-1.55
14535,-1.66,-1.66
14539,-1.76,-1.76
14544,-1.86,-1.86
14550,-1.94,-1.94
14555,-1.99,-1.99
14560,-2.00,-2.00
14564,-2.00,-2.00
14569,-2.00,-2.00
14574,-2.00,-2.00
14579,-2.00,-2.00
14584,-2.00,-2.00
14589,-1.99,-1.99
14594,-1.93,-1.93
14599,-1.90,-1.90
14604,-1.87,-1.87
14609,-1.86,-1.86
14614,-1.88,-1.88
14619,-1.91,-1.91
14623,-1.93,-1.93
14628,-1.95,-1.95
14633,-1.98,-1.98
14639,-2.00,-2.00
14644,-2.00,-2.00
14648,-2.00,-2.00
14653,-2.00,-2.00
14658,-2.00,-2.00
14663,-2.00,-2.00
14668,-2.00,-2.00
14673,-2.00,-2.00
14678,-2.00,-2.00
14683,-2.00,-2.00
14688,-2.00,-2.00
14693,-2.00,-2.00
14698,-2.00,-2.00
14703,-2.00,-2.00
14707,-1.97,-1.97
14712,-1.75,-1.75
14717,-1.50,-1.50
14723,-1.24,-1.24
14728,-0.98,-0.98
14733,-0.72,-0.72
14737,-0.48,-0.48
14742,-0.27,-0.27
14747,-0.09,-0.09
14752,0.08,0.08
14756,0.19,0.19
14760,0.31,0.31
14766,0.45,0.45
14770,0.56,0.56
14774,0.69,0.69
14779,0.79,0.79
14783,0.90,0.90
14787,0.98,0.98
14792,1.05,1.05
14796,1.15,1.15
14800,1.23,1.23
14806,1.34,1.34
14810,1.43,1.43
14814,1.53,1.53
14819,1.65,1.65
14823,1.74,1.74
14827,1.82,1.82
14831,1.88,1.88
14836,1.93,1.93
14840,1.95,1.95
14844,1.95,1.95
14850,1.93,1.93
14854,1.90,1.90
14858,1.84,1.84
14863,1.79,1.79
14867,1.73,1.73
14871,1.66,1.66
14876,1.60,1.60
14880,1.53,1.53
14884,1.47,1.47
14889,1.39,1.39
14894,1.32,1.32
14898,1.24,1.24
14903,1.14,1.14
14907,1.06,1.06
14911,0.97,0.97
14916,0.89,0.89
14920,0.78,0.78
14924,0.68,0.68
14928,0.60,0.60
14934,0.48,0.48
14938,0.38,0.38
14942,0.24,0.24
14947,0.12,0.12
14951,0.00,0.00
14955,-0.14,-0.14
14960,-0.27,-0.27
14965,-0.40,-0.40
14970,-0.52,-0.52
14976,-0.63,-0.63
14980,-0.74,-0.74
14985,-0.86,-0.86
14990,-0.93,-0.93
14995,-1.05,-1.05
15000,-1.18,-1.18
15005,-1.32,-1.32
15009,-1.47,-1.47
15014,-1.62,-1.62
15020,-1.76,-1.76
15025,-1.88,-1.88
15030,-1.97,-1.97
15035,-2.00,-2.00
15039,-2.00,-2.00
15044,-2.00,-2.00
15049,-2.00,-2.00
15054,-2.00,-2.00
15059,-2.00,-2.00
15064,-2.00,-2.00
15069,-2.00,-2.00
15074,-2.00,-2.00
15079,-2.00,-2.00
15084,-2.00,-2.00
15089,-2.00,-2.00
15093,-2.00,-2.00
15098,-2.00,-2.00
15104,-2.00,-2.00
15109,-2.00,-2.00
15114,-2.00,-2.00
15119,-2.00,-2.00
15123,-2.00,-2.00
15128,-2.00,-2.00
15133,-2.00,-2.00
15138,-2.00,-2.00
15143,-2.00,-2.00
15148,-2.00,-2.00
15153,-2.00,-2.00
15158,-2.00,-2.00
15163,-2.00,-2.00
15168,-2.00,-2.00
15173,-2.00,-2.00
15177,-2.00,-2.00
15182,-2.00,-2.00
15187,-2.00,-2.00
15193,-1.94,-1.94
15198,-1.78,-1.78
15203,-1.59,-1.59
15207,-1.38,-1.38
15212,-1.15,-1.15
15217,-0.91,-0.91
15222,-0.67,-0.67
15227,-0.43,-0.43
15233,-0.24,-0.24
15237,-0.02,-0.02
15242,0.20,0.20
15246,0.41,0.41
15251,0.56,0.56
15255,0.74,0.74
15259,0.88,0.88
15264,0.98,0.98
15268,1.12,1.12
15272,1.22,1.22
15278,1.35,1.35
15282,1.43,1.43
15286,1.54,1.54
15291,1.62,1.62
15295,1.68,1.68
15299,1.74,1.74
15304,1.77,1.77
15308,1.78,1.78
15312,1.77,1.77
15318,1.75,1.75
15322,1.71,1.71
15326,1.67,1.67
15330,1.61,1.61
15335,1.56,1.56
15339,1.50,1.50
15343,1.45,1.45
15348,1.42,1.42
15352,1.38,1.38
15356,1.35,1.35
15362,1.31,1.31
15366,1.28,1.28
15370,1.26,1.26
15375,1.25,1.25
15379,1.24,1.24
15383,1.22,1.22
15388,1.20,1.20
15392,1.16,1.16
15396,1.11,1.11
15401,1.04,1.04
15406,0.95,0.95
15410,0.86,0.86
15414,0.76,0.76
15419,0.66,0.66
15423,0.53,0.53
15427,0.41,0.41
15432,0.30,0.30
15436,0.14,0.14
15440,0.02,0.02
15446,-0.12,-0.12
15451,-0.26,-0.26
15455,-0.40,-0.40
15460,-0.51,-0.51
15465,-0.64,-0.64
15470,-0.78,-0.78
15475,-0.90,-0.90
15479,-1.03,-1.03
15484,-1.17,-1.17
15490,-1.31,-1.31
15495,-1.44,-1.44
15500,-1.57,-1.57
15505,-1.69,-1.69
15509,-1.81,-1.81
15514,-1.93,-1.93
15519,-2.00,-2.00
15524,-2.00,-2.00
15529,-2.00,-2.00
15535,-2.00,-2.00
15539,-2.00,-2.00
15544,-2.00,-2.00
15549,-2.00,-2.00
15554,-2.00,-2.00
15559,-2.00,-2.00
15563,-2.00,-2.00
15568,-2.00,-2.00
15574,-2.00,-2.00
15579,-2.00,-2.00
15584,-2.00,-2.00
15589,-2.00,-2.00
15593,-2.00,-2.00
15598,-2.00,-2.00
15603,-2.00,-2.00
15608,-2.00,-2.00
15613,-2.00,-2.00
15619,-2.00,-2.00
15623,-2.00,-2.00
15628,-2.00,-2.00
15633,-2.00,-2.00
15638,-2.00,-2.00
15643,-2.00,-2.00
15647,-2.00,-2.00
15652,-2.00,-2.00
15657,-2.00,-2.00
15663,-2.00,-2.00
15668,-1.93,-1.93
15673,-1.80,-1.80
15677,-1.63,-1.63
15682,-1.44,-1.44
15687,-1.23,-1.23
15692,-1.02,-1.02
15697,-0.80,-0.80
15703,-0.63,-0.63
15707,-0.41,-0.41
15712,-0.19,-0.19
15717,0.03,0.03
15721,0.24,0.24
