,-0.57,-0.57
15724,-1.40,-1.40
15729,-1.43,-1.43
15734,-1.47,-1.47
15738,-1.54,-1.54
15744,-1.62,-1.62
15749,-1.73,-1.73
15754,-1.82,-1.82
15759,-1.92,-1.92
15763,-1.95,-1.95
15768,-1.99,-1.99
15773,-2.00,-2.00
15778,-2.00,-2.00
15783,-2.00,-2.00
15789,-2.00,-2.00
15793,-2.00,-2.00
15798,-2.00,-2.00
15803,-1.97,-1.97
15808,-1.88,-1.88
15813,-1.77,-1.77
15818,-1.65,-1.65
15822,-1.50,-1.50
15827,-1.38,-1.38
15833,-1.21,-1.21
15838,-1.04,-1.04
15843,-0.83,-0.83
15848,-0.64,-0.64
15852,-0.41,-0.41
15857,-0.19,-0.19
15862,0.05,0.05
15866,0.23,0.23
15872,0.49,0.49
15876,0.74,0.74
15880,1.11,1.11
15885,1.44,1.44
15889,1.87,1.87
15893,2.00,2.00
15898,2.00,2.00
15902,2.00,2.00
15906,2.00,2.00
15910,2.00,2.00
15916,2.00,2.00
15920,2.00,2.00
15924,2.00,2.00
15929,2.00,2.00
15933,1.95,1.95
15937,1.63,1.63
15942,1.36,1.36
15946,1.30,1.30
15950,1.16,1.16
15955,1.14,1.14
15960,1.14,1.14
15964,1.13,1.13
15969,1.16,1.16
15973,1.23,1.23
15977,1.28,1.28
15982,1.35,1.35
15986,1.45,1.45
15990,1.52,1.52
15994,1.51,1.51
16000,1.50,1.50
16004,1.52,1.52
16008,1.47,1.47
16013,1.44,1.44
16017,1.36,1.36
16021,1.25,1.25
16026,1.05,1.05
16030,0.85,0.85
16034,0.65,0.65
16039,0.43,0.43
16044,0.29,0.29
16048,0.11,0.11
16053,-0.01,-0.01
16057,-0.17,-0.17
16062,-0.30,-0.30
16067,-0.43,-0.43
16072,-0.58,-0.58
16077,-0.72,-0.72
16082,-1.08,-1.08
16087,-1.07,-1.07
16092,-1.34,-1.34
16097,-1.55,-1.55
16102,-1.69,-1.69
16107,-1.87,-1.87
16111,-2.00,-2.00
16116,-2.00,-2.00
16121,-2.00,-2.00
16126,-2.00,-2.00
16132,-2.00,-2.00
16137,-2.00,-2.00
16141,-2.00,-2.00
16146,-2.00,-2.00
16151,-2.00,-2.00
16156,-2.00,-2.00
16161,-2.00,-2.00
16166,-2.00,-2.00
16171,-1.79,-1.79
16176,-1.46,-1.46
16181,-1.28,-1.28
16186,-1.14,-1.14
16191,-1.13,-1.13
16195,-1.25,-1.25
16200,-1.42,-1.42
16205,-1.61,-1.61
16210,-1.76,-1.76
16216,-1.88,-1.88
16221,-1.94,-1.94
16225,-2.00,-2.00
16230,-2.00,-2.00
16235,-2.00,-2.00
16240,-2.00,-2.00
16245,-2.00,-2.00
16250,-2.00,-2.00
16254,-2.00,-2.00
16260,-2.00,-2.00
16265,-1.97,-1.97
16270,-1.88,-1.88
16275,-1.77,-1.77
16279,-1.65,-1.65
16284,-1.52,-1.52
16289,-1.35,-1.35
16294,-1.14,-1.14
16300,-0.98,-0.98
16305,-0.79,-0.79
16309,-0.59,-0.59
16314,-0.40,-0.40
16319,-0.23,-0.23
16324,-0.03,-0.03
16329,0.20,0.20
16333,0.43,0.43
16337,0.70,0.70
16343,0.87,0.87
16347,1.22,1.22
16351,1.80,1.80
16356,2.00,2.00
16360,2.00,2.00
16364,2.00,2.00
16369,2.00,2.00
16373,2.00,2.00
16377,2.00,2.00
16382,2.00,2.00
16387,2.00,2.00
16391,2.00,2.00
16395,2.00,2.00
16400,2.00,2.00
16404,1.93,1.93
16408,1.69,1.69
16413,1.60,1.60
16417,1.50,1.50
16421,1.41,1.41
16427,1.32,1.32
16431,1.30,1.30
16435,1.30,1.30
16440,1.31,1.31
16444,1.30,1.30
16448,1.31,1.31
16453,1.31,1.31
16457,1.34,1.34
16461,1.33,1.33
16466,1.34,1.34
16471,1.24,1.24
16475,1.26,1.26
16479,1.23,1.23
16484,1.22,1.22
16488,1.13,1.13
16492,1.04,1.04
16497,0.88,0.88
16501,0.72,0.72
16505,0.55,0.55
16510,0.38,0.38
16515,0.30,0.30
16519,0.13,0.13
16524,-0.07,-0.07
16528,-0.29,-0.29
16533,-0.52,-0.52
16538,-0.79,-0.79
16543,-1.02,-1.02
16548,-1.66,-1.66
16553,-1.45,-1.45
16558,-1.82,-1.82
16563,-1.96,-1.96
16568,-2.00,-2.00
16573,-2.00,-2.00
16578,-2.00,-2.00
16583,-2.00,-2.00
16587,-2.00,-2.00
16592,-2.00,-2.00
16598,-2.00,-2.00
16603,-2.00,-2.00
16608,-2.00,-2.00
16612,-2.00,-2.00
16617,-2.00,-2.00
16622,-1.93,-1.93
16627,-1.80,-1.80
16632,-1.66,-1.66
16637,-1.56,-1.56
16642,-1.50,-1.50
16647,-1.44,-1.44
16652,-1.39,-1.39
16657,-1.37,-1.37
16662,-1.37,-1.37
16667,-1.38,-1.38
16671,-1.47,-1.47
16676,-1.60,-1.60
16681,-1.75,-1.75
16687,-1.91,-1.91
16692,-2.00,-2.00
16696,-2.00,-2.00
16701,-2.00,-2.00
16706,-2.00,-2.00
16711,-2.00,-2.00
16716,-2.00,-2.00
16721,-2.00,-2.00
16726,-2.00,-2.00
16731,-2.00,-2.00
16736,-2.00,-2.00
16741,-2.00,-2.00
16746,-1.98,-1.98
16751,-1.95,-1.95
16755,-1.86,-1.86
16760,-1.76,-1.76
16765,-1.63,-1.63
16771,-1.48,-1.48
16776,-1.30,-1.30
16781,-1.12,-1.12
16785,-0.90,-0.90
16790,-0.68,-0.68
16795,-0.43,-0.43
16800,-0.10,-0.10
16805,0.18,0.18
16809,0.35,0.35
16814,0.65,0.65
16819,1.05,1.05
16823,1.42,1.42
16827,1.90,1.90
16832,2.00,2.00
16836,2.00,2.00
16840,2.00,2.00
16844,2.00,2.00
16849,2.00,2.00
16854,2.00,2.00
16858,2.00,2.00
16863,2.00,2.00
16867,2.00,2.00
16871,2.00,2.00
16876,2.00,2.00
16880,1.82,1.82
16884,1.67,1.67
16889,1.55,1.55
16893,1.51,1.51
16898,1.53,1.53
16903,1.57,1.57
16907,1.60,1.60
16911,1.62,1.62
16916,1.64,1.64
16920,1.59,1.59
16924,1.61,1.61
16928,1.61,1.61
16933,1.59,1.59
16937,1.52,1.52
16942,1.50,1.50
16947,1.46,1.46
16951,1.48,1.48
16955,1.42,1.42
16960,1.32,1.32
16964,1.33,1.33
16968,1.22,1.22
16973,1.05,1.05
16977,0.87,0.87
16982,0.66,0.66
16987,0.41,0.41
16991,0.26,0.26
16995,0.12,0.12
17000,-0.10,-0.10
17004,-0.40,-0.40
17009,-0.66,-0.66
17014,-0.92,-0.92
17019,-1.24,-1.24
17025,-1.51,-1.51
17030,-1.67,-1.67
17034,-2.00,-2.00
17039,-2.00,-2.00
17044,-2.00,-2.00
17049,-2.00,-2.00
17054,-2.00,-2.00
17058,-2.00,-2.00
17063,-2.00,-2.00
17069,-2.00,-2.00
17074,-2.00,-2.00
17079,-2.00,-2.00
17084,-2.00,-2.00
17088,-2.00,-2.00
17093,-2.00,-2.00
17098,-1.94,-1.94
17103,-1.90,-1.90
17108,-1.88,-1.88
17114,-1.82,-1.82
17118,-1.81,-1.81
17123,-1.82,-1.82
17128,-1.85,-1.85
17133,-1.89,-1.89
17138,-1.93,-1.93
17142,-1.97,-1.97
17147,-1.97,-1.97
17153,-2.00,-2.00
17158,-2.00,-2.00
17163,-2.00,-2.00
17168,-2.00,-2.00
17172,-2.00,-2.00
17177,-2.00,-2.00
17182,-2.00,-2.00
17187,-2.00,-2.00
17192,-2.00,-2.00
17198,-1.91,-1.91
17202,-1.83,-1.83
17207,-1.72,-1.72
17212,-1.58,-1.58
17217,-1.47,-1.47
17222,-1.34,-1.34
17226,-1.18,-1.18
17231,-1.03,-1.03
17236,-0.94,-0.94
17242,-0.77,-0.77
17247,-0.61,-0.61
17252,-0.40,-0.40
17256,-0.13,-0.13
17261,0.13,0.13
17266,0.38,0.38
17270,0.75,0.75
17274,1.06,1.06
17280,1.53,1.53
17284,1.93,1.93
17288,2.00,2.00
17292,2.00,2.00
17297,2.00,2.00
17301,2.00,2.00
17305,2.00,2.00
17310,2.00,2.00
17314,2.00,2.00
17318,2.00,2.00
17324,1.97,1.97
17328,1.89,1.89
17332,1.81,1.81
17337,1.76,1.76
17341,1.69,1.69
17345,1.61,1.61
17350,1.55,1.55
17354,1.48,1.48
17358,1.42,1.42
17363,1.34,1.34
17368,1.29,1.29
17372,1.25,1.25
17376,1.22,1.22
17381,1.21,1.21
17385,1.20,1.20
17389,1.20,1.20
17394,1.22,1.22
17398,1.24,1.24
17402,1.21,1.21
17408,1.22,1.22
17412,1.21,1.21
17416,1.17,1.17
17421,1.13,1.13
17425,1.05,1.05
17429,0.95,0.95
17434,0.85,0.85
17438,0.71,0.71
17442,0.57,0.57
17447,0.36,0.36
17452,0.23,0.23
17456,0.12,0.12
17460,-0.02,-0.02
17465,-0.26,-0.26
17470,-0.58,-0.58
17475,-0.73,-0.73
17480,-1.06,-1.06
17485,-1.50,-1.50
17489,-1.55,-1.55
17495,-1.81,-1.81
17500,-1.99,-1.99
17505,-2.00,-2.00
17510,-2.00,-2.00
17515,-2.00,-2.00
17519,-2.00,-2.00
17524,-2.00,-2.00
17529,-2.00,-2.00
17534,-2.00,-2.00
17540,-2.00,-2.00
17544,-2.00,-2.00
17549,-2.00,-2.00
17554,-2.00,-2.00
17559,-2.00,-2.00
17564,-1.95,-1.95
17569,-1.77,-1.77
17573,-1.55,-1.55
17579,-1.34,-1.34
17584,-1.16,-1.16
17589,-1.00,-1.00
17594,-0.86,-0.86
17599,-0.75,-0.75
17603,-0.68,-0.68
17608,-0.68,-0.68
17613,-0.75,-0.75
17618,-0.90,-0.90
17624,-1.09,-1.09
17629,-1.25,-1.25
17633,-1.37,-1.37
17638,-1.49,-1.49
17643,-1.59,-1.59
17648,-1.67,-1.67
17653,-1.76,-1.76
17657,-1.85,-1.85
17662,-1.96,-1.96
17668,-2.00,-2.00
17673,-2.00,-2.00
17678,-2.00,-2.00
17683,-2.00,-2.00
17687,-2.00,-2.00
17692,-2.00,-2.00
17697,-2.00,-2.00
17702,-2.00,-2.00
17708,-2.00,-2.00
17713,-2.00,-2.00
17717,-2.00,-2.00
17722,-1.97,-1.97
17727,-1.88,-1.88
17732,-1.80,-1.80
17737,-1.66,-1.66
17741,-1.47,-1.47
17746,-1.24,-1.24
17752,-1.01,-1.01
17757,-0.73,-0.73
17762,-0.36,-0.36
17767,-0.02,-0.02
17771,0.37,0.37
17776,0.66,0.66
17780,0.99,0.99
17784,1.26,1.26
17789,1.74,1.74
17794,2.00,2.00
17798,2.00,2.00
17803,2.00,2.00
17807,2.00,2.00
17811,2.00,2.00
17816,2.00,2.00
17820,2.00,2.00
17824,2.00,2.00
17829,2.00,2.00
17833,2.00,2.00
17838,1.83,1.83
17842,1.43,1.43
17847,1.19,1.19
17851,0.98,0.98
17855,0.92,0.92
17860,0.94,0.94
17864,1.03,1.03
17868,1.08,1.08
17873,1.17,1.17
17878,1.30,1.30
17882,1.39,1.39
17887,1.46,1.46
17891,1.60,1.60
17895,1.57,1.57
17900,1.64,1.64
17904,1.59,1.59
17908,1.59,1.59
17913,1.56,1.56
17917,1.43,1.43
17922,1.32,1.32
17926,1.14,1.14
17931,0.96,0.96
17935,0.80,0.80
17939,0.58,0.58
17944,0.42,0.42
17948,0.34,0.34
17952,0.35,0.35
17957,0.25,0.25
17961,0.11,0.11
17966,-0.03,-0.03
17971,-0.21,-0.21
17976,-0.45,-0.45
17981,-0.71,-0.71
17986,-0.92,-0.92
17990,-1.14,-1.14
17995,-1.52,-1.52
18000,-1.75,-1.75
18006,-1.93,-1.93
18011,-2.00,-2.00
18016,-2.00,-2.00
18020,-2.00,-2.00
18025,-2.00,-2.00
18030,-2.00,-2.00
18035,-2.00,-2.00
18040,-2.00,-2.00
18045,-2.00,-2.00
18050,-1.92,-1.92
18055,-1.79,-1.79
18060,-1.67,-1.67
18065,-1.56,-1.56
18070,-1.48,-1.48
18074,-1.43,-1.43
18079,-1.44,-1.44
18084,-1.48,-1.48
18089,-1.58,-1.58
18095,-1.64,-1.64
18100,-1.75,-1.75
18104,-1.80,-1.80
18109,-1.80,-1.80
18114,-1.81,-1.81
18119,-1.82,-1.82
18124,-1.82,-1.82
18129,-1.81,-1.81
18134,-1.86,-1.86
18139,-1.86,-1.86
18144,-1.93,-1.93
18149,-1.93,-1.93
18154,-1.96,-1.96
18158,-2.00,-2.00
18163,-2.00,-2.00
18168,-2.00,-2.00
18173,-2.00,-2.00
18179,-1.99,-1.99
18184,-1.88,-1.88
18188,-1.73,-1.73
18193,-1.56,-1.56
18198,-1.33,-1.33
18203,-1.14,-1.14
18208,-0.92,-0.92
18213,-0.73,-0.73
18217,-0.47,-0.47
18223,-0.24,-0.24
18228,0.04,0.04
18232,0.30,0.30
18237,0.54,0.54
18241,0.71,0.71
18245,0.94,0.94
18250,1.11,1.11
18254,1.36,1.36
18258,1.59,1.59
18264,1.85,1.85
18268,2.00,2.00
18272,2.00,2.00
18276,2.00,2.00
18281,2.00,2.00
18285,2.00,2.00
18289,2.00,2.00
18294,1.80,1.80
18298,1.59,1.59
18302,1.47,1.47
18308,1.42,1.42
18312,1.32,1.32
18316,1.26,1.26
18321,1.22,1.22
18325,1.18,1.18
18329,1.11,1.11
18334,1.06,1.06
18338,0.99,0.99
18342,0.94,0.94
18348,0.88,0.88
18352,0.87,0.87
18356,0.88,0.88
18361,0.93,0.93
18365,1.00,1.00
18369,1.08,1.08
18373,1.13,1.13
18378,1.20,1.20
18382,1.32,1.32
18386,1.43,1.43
18392,1.43,1.43
18396,1.40,1.40
18400,1.31,1.31
18405,1.19,1.19
18409,1.05,1.05
18413,0.84,0.84
18418,0.70,0.70
18422,0.54,0.54
18426,0.37,0.37
18432,0.17,0.17
18436,-0.07,-0.07
18441,-0.40,-0.40
18446,-0.70,-0.70
18450,-1.03,-1.03
18455,-1.35,-1.35
18460,-1.34,-1.34
18465,-1.56,-1.56
18470,-1.68,-1.68
18475,-1.88,-1.88
18480,-2.00,-2.00
18485,-2.00,-2.00
18490,-2.00,-2.00
18495,-1.97,-1.97
18500,-1.84,-1.84
18504,-1.66,-1.66
18509,-1.67,-1.67
18514,-1.68,-1.68
18520,-1.77,-1.77
18525,-1.88,-1.88
18530,-2.00,-2.00
18534,-2.00,-2.00
18539,-2.00,-2.00
18544,-2.00,-2.00
18549,-2.00,-2.00
18554,-2.00,-2.00
18558,-2.00,-2.00
18564,-1.78,-1.78
18569,-1.55,-1.55
18574,-1.44,-1.44
18579,-1.38,-1.38
18584,-1.37,-1.37
18588,-1.40,-1.40
18593,-1.52,-1.52
18598,-1.70,-1.70
18604,-1.80,-1.80
18609,-1.92,-1.92
18614,-1.98,-1.98
18618,-2.00,-2.00
18623,-2.00,-2.00
18628,-2.00,-2.00
18633,-2.00,-2.00
18638,-2.00,-2.00
18642,-2.00,-2.00
18648,-2.00,-2.00
18653,-2.00,-2.00
18658,-2.00,-2.00
18663,-2.00,-2.00
18668,-1.89,-1.89
18672,-1.73,-1.73
18677,-1.53,-1.53
18682,-1.26,-1.26
18688,-1.03,-1.03
18693,-0.70,-0.70
18698,-0.45,-0.45
18702,-0.18,-0.18
18707,0.02,0.02
18712,0.22,0.22
18716,0.41,0.41
18720,0.63,0.63
18724,0.85,0.85
18729,1.15,1.15
18734,1.34,1.34
18738,1.55,1.55
18743,1.66,1.66
18747,1.67,1.67
18751,1.73,1.73
18756,1.49,1.49
18760,1.59,1.59
18764,1.64,1.64
18769,1.70,1.70
18774,1.77,1.77
18778,1.89,1.89
18783,1.96,1.96
18787,2.00,2.00
18791,2.00,2.00
18796,2.00,2.00
18800,2.00,2.00
18804,2.00,2.00
18808,1.95,1.95
18813,1.89,1.89
18818,1.81,1.81
18822,1.71,1.71
18827,1.61,1.61
18831,1.51,1.51
18835,1.42,1.42
18840,1.39,1.39
18844,1.37,1.37
18848,1.34,1.34
18853,1.36,1.36
18857,1.32,1.32
18862,1.27,1.27
18867,1.16,1.16
18871,1.05,1.05
18875,0.87,0.87
18880,0.71,0.71
18884,0.55,0.55
18888,0.40,0.40
18893,0.30,0.30
18897,0.12,0.12
18902,-0.06,-0.06
18907,-0.32,-0.32
18912,-0.55,-0.55
18917,-0.79,-0.79
18921,-1.03,-1.03
18926,-1.32,-1.32
18931,-1.56,-1.56
18936,-1.54,-1.54
18941,-2.00,-2.00
18947,-2.00,-2.00
18951,-2.00,-2.00
18956,-2.00,-2.00
18961,-2.00,-2.00
18966,-2.00,-2.00
18971,-2.00,-2.00
18975,-2.00,-2.00
18980,-2.00,-2.00
18985,-2.00,-2.00
18991,-2.00,-2.00
18996,-2.00,-2.00
19001,-1.93,-1.93
19005,-1.88,-1.88
19010,-1.83,-1.83
19015,-1.75,-1.75
19020,-1.65,-1.65
19025,-1.57,-1.57
19031,-1.50,-1.50
19035,-1.44,-1.44
19040,-1.40,-1.40
19045,-1.44,-1.44
19050,-1.53,-1.53
19055,-1.67,-1.67
19060,-1.86,-1.86
19064,-2.00,-2.00
19069,-2.00,-2.00
19075,-2.00,-2.00
19080,-2.00,-2.00
19085,-2.00,-2.00
19089,-2.00,-2.00
19094,-2.00,-2.00
19099,-2.00,-2.00
19104,-1.93,-1.93
19109,-1.86,-1.86
19115,-1.80,-1.80
19119,-1.72,-1.72
19124,-1.65,-1.65
19129,-1.60,-1.60
19134,-1.47,-1.47
19139,-1.36,-1.36
19144,-1.23,-1.23
19148,-1.08,-1.08
19153,-0.90,-0.90
19159,-0.74,-0.74
19164,-0.58,-0.58
19169,-0.39,-0.39
19173,-0.15,-0.15
19178,0.03,0.03
19183,0.26,0.26
19187,0.38,0.38
19191,0.66,0.66
19196,0.90,0.90
19201,1.29,1.29
19205,1.62,1.62
19210,2.00,2.00
19214,2.00,2.00
19218,2.00,2.00
19222,2.00,2.00
19227,2.00,2.00
19231,2.00,2.00
19235,2.00,2.00
19240,1.90,1.90
19245,1.80,1.80
19249,1.64,1.64
19254,1.63,1.63
19258,1.52,1.52
19262,1.43,1.43
19267,1.36,1.36
19271,1.33,1.33
19275,1.35,1.35
19280,1.38,1.38
19284,1.46,1.46
19289,1.54,1.54
19294,1.64,1.64
19298,1.70,1.70
19302,1.74,1.74
19306,1.72,1.72
19311,1.69,1.69
19315,1.59,1.59
19319,1.53,1.53
19324,1.48,1.48
19329,1.41,1.41
19333,1.35,1.35
19338,1.27,1.27
19342,1.16,1.16
19346,1.11,1.11
19351,1.00,1.00
19355,0.87,0.87
19359,0.70,0.70
19364,0.57,0.57
19368,0.44,0.44
19373,0.36,0.36
19378,0.24,0.24
19382,0.14,0.14
19386,0.04,0.04
19390,-0.15,-0.15
19395,-0.38,-0.38
19400,-0.65,-0.65
19405,-0.92,-0.92
19410,-1.11,-1.11
19416,-1.33,-1.33
19420,-2.00,-2.00
19425,-1.78,-1.78
19430,-2.00,-2.00
19435,-2.00,-2.00
19440,-2.00,-2.00
19445,-2.00,-2.00
19449,-2.00,-2.00
19454,-2.00,-2.00
19460,-2.00,-2.00
19465,-2.00,-2.00
19470,-2.00,-2.00
19475,-1.95,-1.95
19479,-1.81,-1.81
19484,-1.69,-1.69
19489,-1.55,-1.55
19494,-1.47,-1.47
19500,-1.39,-1.39
19504,-1.36,-1.36
19509,-1.32,-1.32
19514,-1.32,-1.32
19519,-1.34,-1.34
19524,-1.37,-1.37
19529,-1.42,-1.42
19533,-1.48,-1.48
19538,-1.57,-1.57
19544,-1.71,-1.71
19549,-1.81,-1.81
19554,-1.90,-1.90
19558,-2.00,-2.00
19563,-2.00,-2.00
19568,-2.00,-2.00
19573,-2.00,-2.00
19578,-2.00,-2.00
19584,-2.00,-2.00
19588,-1.99,-1.99
19593,-1.93,-1.93
19598,-1.88,-1.88
19603,-1.86,-1.86
19608,-1.81,-1.81
19613,-1.78,-1.78
19617,-1.75,-1.75
19622,-1.67,-1.67
19628,-1.54,-1.54
19633,-1.38,-1.38
19638,-1.22,-1.22
19643,-1.06,-1.06
19647,-0.95,-0.95
19652,-0.78,-0.78
19657,-0.67,-0.67
19662,-0.42,-0.42
19667,-0.20,-0.20
19672,0.01,0.01
19677,0.23,0.23
19681,0.43,0.43
19685,0.76,0.76
19690,1.11,1.11
19694,1.61,1.61
19698,2.00,2.00
19703,2.00,2.00
19707,2.00,2.00
19712,2.00,2.00
19717,2.00,2.00
19721,2.00,2.00
19725,2.00,2.00
19730,2.00,2.00
19734,2.00,2.00
19738,1.96,1.96
19743,1.73,1.73
19747,1.56,1.56
19751,1.42,1.42
19756,1.35,1.35
19761,1.32,1.32
19765,1.34,1.34
19769,1.40,1.40
19774,1.45,1.45
19778,1.49,1.49
19782,1.56,1.56
19787,1.61,1.61
19791,1.64,1.64
19795,1.63,1.63
19801,1.60,1.60
19805,1.54,1.54
19809,1.54,1.54
19814,1.48,1.48
19818,1.39,1.39
19822,1.33,1.33
19827,1.23,1.23
19831,1.11,1.11
19835,0.98,0.98
19840,0.85,0.85
19845,0.73,0.73
19849,0.66,0.66
19853,0.51,0.51
19858,0.45,0.45
19862,0.32,0.32
19866,0.18,0.18
19871,0.11,0.11
19875,-0.12,-0.12
19880,-0.39,-0.39
19886,-0.65,-0.65
19890,-0.85,-0.85
19895,-1.30,-1.30
19900,-1.40,-1.40
19905,-1.83,-1.83
19910,-2.00,-2.00
19915,-2.00,-2.00
19919,-2.00,-2.00
19924,-2.00,-2.00
19930,-2.00,-2.00
19935,-2.00,-2.00
19940,-2.00,-2.00
19945,-2.00,-2.00
19949,-2.00,-2.00
19954,-1.99,-1.99
19959,-1.84,-1.84
19964,-1.71,-1.71
19970,-1.65,-1.65
19975,-1.55,-1.55
19979,-1.46,-1.46
19984,-1.41,-1.41
19989,-1.39,-1.39
